"Codigo","Distrito","Seccion","Establecimiento","Fecha","IdDistrito","IdSeccion","IdCircuito","Mesa","votantes"
"259","Neuquén","Loncopué","ESCUELA 50","12-09-2021 21:14","15","8","810","01317X","44"
"239","Neuquén","Loncopué","ESCUELA 35","12-09-2021 19:27","15","8","820","01318X","47"
"266","Neuquén","Loncopué","ESCUELA 6","12-09-2021 21:12","15","8","830","01319X","175"
"266","Neuquén","Loncopué","ESCUELA 6","12-09-2021 21:18","15","8","830","01320X","183"
"291","Neuquén","Loncopué","ESCUELA 97","12-09-2021 22:18","15","8","840","01321X","162"
"291","Neuquén","Loncopué","ESCUELA 97","12-09-2021 22:17","15","8","840","01322X","160"
"229","Neuquén","Loncopué","ESCUELA 333","12-09-2021 20:29","15","8","860","01324X","122"
"28","Neuquén","Picunches","C.P.E.M 5","12-09-2021 20:59","15","9","900","01325X","253"
"28","Neuquén","Picunches","C.P.E.M 5","12-09-2021 21:01","15","9","900","01326X","251"
"28","Neuquén","Picunches","C.P.E.M 5","12-09-2021 21:07","15","9","900","01327X","246"
"28","Neuquén","Picunches","C.P.E.M 5","12-09-2021 19:50","15","9","900","01328X","259"
"28","Neuquén","Picunches","C.P.E.M 5","12-09-2021 21:05","15","9","900","01329X","262"
"28","Neuquén","Picunches","C.P.E.M 5","12-09-2021 21:06","15","9","900","01330X","266"
"126","Neuquén","Picunches","ESCUELA 170","12-09-2021 19:51","15","9","900","01331X","244"
"126","Neuquén","Picunches","ESCUELA 170","12-09-2021 19:57","15","9","900","01332X","244"
"126","Neuquén","Picunches","ESCUELA 170","12-09-2021 19:57","15","9","900","01333X","244"
"126","Neuquén","Picunches","ESCUELA 170","12-09-2021 19:46","15","9","900","01334X","245"
"126","Neuquén","Picunches","ESCUELA 170","12-09-2021 19:22","15","9","900","01335X","255"
"126","Neuquén","Picunches","ESCUELA 170","12-09-2021 19:54","15","9","900","01336X","260"
"312","Neuquén","Picunches","JARDIN DE INFANTES 19","12-09-2021 21:16","15","9","900","01338X","257"
"312","Neuquén","Picunches","JARDIN DE INFANTES 19","12-09-2021 21:17","15","9","900","01339X","255"
"167","Neuquén","Picunches","ESCUELA 224","12-09-2021 19:54","15","9","910","01340X","31"
"127","Neuquén","Picunches","ESCUELA 171","12-09-2021 21:19","15","9","920","01341X","242"
"127","Neuquén","Picunches","ESCUELA 171","12-09-2021 21:21","15","9","920","01342X","259"
"127","Neuquén","Picunches","ESCUELA 171","12-09-2021 21:22","15","9","920","01343X","241"
"107","Neuquén","Picunches","ESCUELA 14","12-09-2021 21:22","15","9","930","01344X","101"
"275","Neuquén","Picunches","ESCUELA 75","12-09-2021 19:32","15","9","940","01345X","49"
"164","Neuquén","Picunches","ESCUELA 221","12-09-2021 19:21","15","9","950","01346X","79"
"261","Neuquén","Aluminé","ESCUELA 52","12-09-2021 20:06","15","10","1000","01348X","252"
"261","Neuquén","Aluminé","ESCUELA 52","12-09-2021 20:30","15","10","1000","01349X","260"
"261","Neuquén","Aluminé","ESCUELA 52","12-09-2021 20:20","15","10","1000","01350X","267"
"261","Neuquén","Aluminé","ESCUELA 52","12-09-2021 20:24","15","10","1000","01351X","235"
"261","Neuquén","Aluminé","ESCUELA 52","12-09-2021 20:11","15","10","1000","01352X","255"
"261","Neuquén","Aluminé","ESCUELA 52","12-09-2021 19:53","15","10","1000","01353X","260"
"261","Neuquén","Aluminé","ESCUELA 52","12-09-2021 20:54","15","10","1000","01354X","283"
"6","Neuquén","Aluminé","C.P.E.M 14","12-09-2021 19:52","15","10","1000","01355X","252"
"6","Neuquén","Aluminé","C.P.E.M 14","12-09-2021 22:13","15","10","1000","01356X","258"
"6","Neuquén","Aluminé","C.P.E.M 14","12-09-2021 21:19","15","10","1000","01357X","271"
"6","Neuquén","Aluminé","C.P.E.M 14","12-09-2021 22:14","15","10","1000","01358X","263"
"6","Neuquén","Aluminé","C.P.E.M 14","12-09-2021 22:15","15","10","1000","01359X","262"
"6","Neuquén","Aluminé","C.P.E.M 14","12-09-2021 22:16","15","10","1000","01360X","249"
"6","Neuquén","Aluminé","C.P.E.M 14","12-09-2021 21:18","15","10","1000","01361X","248"
"6","Neuquén","Aluminé","C.P.E.M 14","12-09-2021 19:53","15","10","1010","01362X","107"
"268","Neuquén","Aluminé","ESCUELA 65","12-09-2021 20:56","15","10","1020","01363X","85"
"264","Neuquén","Aluminé","ESCUELA 58","12-09-2021 21:20","15","10","1030","01364X","199"
"264","Neuquén","Aluminé","ESCUELA 58","12-09-2021 21:17","15","10","1030","01365X","194"
"264","Neuquén","Aluminé","ESCUELA 58","12-09-2021 21:16","15","10","1030","01366X","209"
"49","Neuquén","Aluminé","CASINO ESTANCIA PULMARI","12-09-2021 19:51","15","10","1040","01367X","43"
"274","Neuquén","Aluminé","POSTA SANITARIA","12-09-2021 20:49","15","10","1050","01368X","74"
"286","Neuquén","Aluminé","ESCUELA 90","12-09-2021 22:41","15","10","1060","01369X","210"
"286","Neuquén","Aluminé","ESCUELA 90","12-09-2021 22:39","15","10","1060","01370X","211"
"286","Neuquén","Aluminé","ESCUELA 90","12-09-2021 22:37","15","10","1060","01371X","204"
"286","Neuquén","Aluminé","ESCUELA 90","12-09-2021 22:36","15","10","1060","01372X","227"
"286","Neuquén","Aluminé","ESCUELA 90","12-09-2021 22:33","15","10","1060","01373X","191"
"193","Neuquén","Aluminé","ESCUELA 261","12-09-2021 22:33","15","10","1070","01374X","99"
"193","Neuquén","Aluminé","ESCUELA 261","12-09-2021 22:32","15","10","1070","01375X","129"
"158","Neuquén","Aluminé","ESCUELA 212","12-09-2021 20:54","15","10","1080","01376X","241"
"263","Neuquén","Aluminé","ESCUELA 57","12-09-2021 19:55","15","10","1090","01377X","53"
"284","Neuquén","Catán Lil","ESCUELA 88","12-09-2021 22:28","15","11","1100","01378X","230"
"284","Neuquén","Catán Lil","ESCUELA 88","12-09-2021 22:29","15","11","1100","01379X","213"
"284","Neuquén","Catán Lil","ESCUELA 88","12-09-2021 22:29","15","11","1100","01380X","232"
"99","Neuquén","Catán Lil","POSTA SANITARIA","12-09-2021 20:03","15","11","1120","01382X","88"
"183","Neuquén","Catán Lil","ESCUELA 247","12-09-2021 20:09","15","11","1130","01383X","58"
"163","Neuquén","Catán Lil","SALON COMUNITARIO","12-09-2021 20:29","15","11","1140","01384X","25"
"171","Neuquén","Catán Lil","ESCUELA 231","12-09-2021 20:05","15","11","1150","01385X","113"
"185","Neuquén","Catán Lil","POSTA SANITARIA","12-09-2021 21:22","15","11","1160","01386X","48"
"301","Neuquén","Catán Lil","ESCUELA ALBERGUE 83","12-09-2021 21:05","15","11","1170","01387X","58"
"260","Neuquén","Catán Lil","ESCUELA 51","12-09-2021 21:40","15","11","1180","01388X","124"
"123","Neuquén","Picún Leufú","ESCUELA 167","12-09-2021 20:07","15","12","1200","01390X","274"
"123","Neuquén","Picún Leufú","ESCUELA 167","12-09-2021 20:01","15","12","1200","01391X","281"
"123","Neuquén","Picún Leufú","ESCUELA 167","12-09-2021 19:35","15","12","1200","01392X","256"
"123","Neuquén","Picún Leufú","ESCUELA 167","12-09-2021 19:42","15","12","1200","01393X","254"
"123","Neuquén","Picún Leufú","ESCUELA 167","12-09-2021 19:36","15","12","1200","01394X","262"
"123","Neuquén","Picún Leufú","ESCUELA 167","12-09-2021 19:58","15","12","1200","01395X","263"
"238","Neuquén","Picún Leufú","ESCUELA 349","12-09-2021 21:08","15","12","1200","01396X","257"
"238","Neuquén","Picún Leufú","ESCUELA 349","12-09-2021 20:40","15","12","1200","01397X","283"
"238","Neuquén","Picún Leufú","ESCUELA 349","12-09-2021 20:42","15","12","1200","01398X","277"
"238","Neuquén","Picún Leufú","ESCUELA 349","12-09-2021 20:43","15","12","1200","01399X","297"
"97","Neuquén","Picún Leufú","ESCUELA 129","12-09-2021 20:27","15","12","1210","01400X","159"
"97","Neuquén","Picún Leufú","ESCUELA 129","12-09-2021 20:30","15","12","1210","01401X","173"
"169","Neuquén","Picún Leufú","ESCUELA 228","12-09-2021 22:17","15","12","1220","01402X","278"
"221","Neuquén","Collón Curá","ESCUELA 315","12-09-2021 20:08","15","13","1300","01404X","237"
"221","Neuquén","Collón Curá","ESCUELA 315","12-09-2021 20:09","15","13","1300","01405X","236"
"221","Neuquén","Collón Curá","ESCUELA 315","12-09-2021 20:06","15","13","1300","01406X","246"
"221","Neuquén","Collón Curá","ESCUELA 315","12-09-2021 20:10","15","13","1300","01407X","228"
"221","Neuquén","Collón Curá","ESCUELA 315","12-09-2021 20:05","15","13","1300","01408X","253"
"75","Neuquén","Collón Curá","ESCUELA 10","12-09-2021 22:11","15","13","1300","01409X","236"
"75","Neuquén","Collón Curá","ESCUELA 10","12-09-2021 21:24","15","13","1300","01410X","259"
"75","Neuquén","Collón Curá","ESCUELA 10","12-09-2021 20:14","15","13","1300","01411X","243"
"75","Neuquén","Collón Curá","ESCUELA 10","12-09-2021 21:30","15","13","1300","01412X","253"
"75","Neuquén","Collón Curá","ESCUELA 10","12-09-2021 20:20","15","13","1300","01413X","241"
"184","Neuquén","Collón Curá","ESCUELA 249","12-09-2021 20:00","15","13","1320","01415X","152"
"184","Neuquén","Collón Curá","ESCUELA 249","12-09-2021 20:01","15","13","1320","01416X","156"
"282","Neuquén","Collón Curá","ESCUELA 84","12-09-2021 19:08","15","13","1330","01417X","26"
"96","Neuquén","Collón Curá","ESCUELA 126","12-09-2021 19:36","15","13","1340","01418X","62"
"253","Neuquén","Collón Curá","ESCUELA 43","12-09-2021 20:26","15","13","1350","01419X","132"
"67","Neuquén","Huiliches","E.P.E.T 4","12-09-2021 20:50","15","14","1400","01421X","270"
"67","Neuquén","Huiliches","E.P.E.T 4","12-09-2021 20:13","15","14","1400","01422X","242"
"67","Neuquén","Huiliches","E.P.E.T 4","12-09-2021 20:02","15","14","1400","01423X","267"
"67","Neuquén","Huiliches","E.P.E.T 4","12-09-2021 19:51","15","14","1400","01424X","257"
"67","Neuquén","Huiliches","E.P.E.T 4","12-09-2021 19:59","15","14","1400","01425X","234"
"67","Neuquén","Huiliches","E.P.E.T 4","12-09-2021 20:31","15","14","1400","01426X","279"
"67","Neuquén","Huiliches","E.P.E.T 4","12-09-2021 20:06","15","14","1400","01427X","287"
"141","Neuquén","Huiliches","ESCUELA 187","12-09-2021 20:07","15","14","1400","01428X","242"
"141","Neuquén","Huiliches","ESCUELA 187","12-09-2021 20:02","15","14","1400","01429X","250"
"141","Neuquén","Huiliches","ESCUELA 187","12-09-2021 20:35","15","14","1400","01430X","270"
"141","Neuquén","Huiliches","ESCUELA 187","12-09-2021 20:28","15","14","1400","01431X","253"
"141","Neuquén","Huiliches","ESCUELA 187","12-09-2021 19:57","15","14","1400","01432X","258"
"141","Neuquén","Huiliches","ESCUELA 187","12-09-2021 19:39","15","14","1400","01433X","252"
"141","Neuquén","Huiliches","ESCUELA 187","12-09-2021 20:10","15","14","1400","01434X","284"
"304","Neuquén","Huiliches","ESCUELA ESP. 9","12-09-2021 20:55","15","14","1400","01435X","257"
"304","Neuquén","Huiliches","ESCUELA ESP. 9","12-09-2021 20:20","15","14","1400","01436X","264"
"304","Neuquén","Huiliches","ESCUELA ESP. 9","12-09-2021 20:34","15","14","1400","01437X","264"
"304","Neuquén","Huiliches","ESCUELA ESP. 9","12-09-2021 20:44","15","14","1400","01438X","277"
"304","Neuquén","Huiliches","ESCUELA ESP. 9","12-09-2021 20:03","15","14","1400","01439X","249"
"272","Neuquén","Huiliches","ESCUELA 7","12-09-2021 20:12","15","14","1400","01440X","276"
"272","Neuquén","Huiliches","ESCUELA 7","12-09-2021 20:07","15","14","1400","01441X","247"
"272","Neuquén","Huiliches","ESCUELA 7","12-09-2021 20:08","15","14","1400","01442X","256"
"272","Neuquén","Huiliches","ESCUELA 7","12-09-2021 20:33","15","14","1400","01443X","267"
"272","Neuquén","Huiliches","ESCUELA 7","12-09-2021 20:01","15","14","1400","01444X","266"
"272","Neuquén","Huiliches","ESCUELA 7","12-09-2021 20:25","15","14","1400","01445X","272"
"272","Neuquén","Huiliches","ESCUELA 7","12-09-2021 20:13","15","14","1400","01446X","276"
"115","Neuquén","Huiliches","ESCUELA 153","12-09-2021 20:57","15","14","1400","01447X","265"
"115","Neuquén","Huiliches","ESCUELA 153","12-09-2021 21:30","15","14","1400","01448X","264"
"115","Neuquén","Huiliches","ESCUELA 153","12-09-2021 19:55","15","14","1400","01449X","254"
"115","Neuquén","Huiliches","ESCUELA 153","12-09-2021 20:30","15","14","1400","01450X","267"
"115","Neuquén","Huiliches","ESCUELA 153","12-09-2021 19:52","15","14","1400","01451X","248"
"115","Neuquén","Huiliches","ESCUELA 153","12-09-2021 20:36","15","14","1400","01452X","255"
"115","Neuquén","Huiliches","ESCUELA 153","12-09-2021 20:07","15","14","1400","01453X","249"
"309","Neuquén","Huiliches","I.F.D 8","12-09-2021 19:58","15","14","1400","01454X","263"
"309","Neuquén","Huiliches","I.F.D 8","12-09-2021 19:39","15","14","1400","01455X","263"
"309","Neuquén","Huiliches","I.F.D 8","12-09-2021 20:16","15","14","1400","01456X","217"
"309","Neuquén","Huiliches","I.F.D 8","12-09-2021 19:51","15","14","1400","01457X","258"
"309","Neuquén","Huiliches","I.F.D 8","12-09-2021 20:16","15","14","1400","01458X","275"
"309","Neuquén","Huiliches","I.F.D 8","12-09-2021 20:08","15","14","1400","01459X","265"
"187","Neuquén","Huiliches","ESCUELA 252","12-09-2021 22:29","15","14","1410","01460X","92"
"165","Neuquén","Huiliches","ESCUELA 222","12-09-2021 20:15","15","14","1420","01461X","149"
"159","Neuquén","Huiliches","ESCUELA 213","12-09-2021 21:13","15","14","1430","01462X","167"
"159","Neuquén","Huiliches","ESCUELA 213","12-09-2021 21:20","15","14","1430","01463X","160"
"191","Neuquén","Huiliches","ESCUELA 259","12-09-2021 20:13","15","14","1440","01464X","208"
"41","Neuquén","Huiliches","C.P.E.M 86","12-09-2021 20:20","15","14","1450","01465X","142"
"41","Neuquén","Huiliches","C.P.E.M 86","12-09-2021 20:21","15","14","1450","01466X","175"
"258","Neuquén","Lácar","ESCUELA 5","12-09-2021 20:18","15","15","1500","01467X","236"
"258","Neuquén","Lácar","ESCUELA 5","12-09-2021 20:28","15","15","1500","01468X","238"
"258","Neuquén","Lácar","ESCUELA 5","12-09-2021 19:52","15","15","1500","01469X","240"
"258","Neuquén","Lácar","ESCUELA 5","12-09-2021 19:36","15","15","1500","01470X","230"
"258","Neuquén","Lácar","ESCUELA 5","12-09-2021 20:02","15","15","1500","01471X","230"
"258","Neuquén","Lácar","ESCUELA 5","12-09-2021 19:45","15","15","1500","01472X","228"
"258","Neuquén","Lácar","ESCUELA 5","12-09-2021 20:12","15","15","1500","01473X","239"
"133","Neuquén","Lácar","ESCUELA 179","12-09-2021 20:01","15","15","1500","01474X","245"
"133","Neuquén","Lácar","ESCUELA 179","12-09-2021 20:38","15","15","1500","01475X","240"
"133","Neuquén","Lácar","ESCUELA 179","12-09-2021 20:35","15","15","1500","01476X","239"
"133","Neuquén","Lácar","ESCUELA 179","12-09-2021 20:36","15","15","1500","01477X","217"
"133","Neuquén","Lácar","ESCUELA 179","12-09-2021 20:02","15","15","1500","01478X","231"
"133","Neuquén","Lácar","ESCUELA 179","12-09-2021 20:09","15","15","1500","01479X","234"
"43","Neuquén","Lácar","C.P.E.M. 13","12-09-2021 20:55","15","15","1500","01480X","243"
"43","Neuquén","Lácar","C.P.E.M. 13","12-09-2021 19:20","15","15","1500","01481X","242"
"43","Neuquén","Lácar","C.P.E.M. 13","12-09-2021 19:38","15","15","1500","01482X","220"
"43","Neuquén","Lácar","C.P.E.M. 13","12-09-2021 19:23","15","15","1500","01483X","251"
"285","Neuquén","Lácar","ESCUELA 89","12-09-2021 19:57","15","15","1500","01484X","228"
"285","Neuquén","Lácar","ESCUELA 89","12-09-2021 19:54","15","15","1500","01485X","241"
"285","Neuquén","Lácar","ESCUELA 89","12-09-2021 21:35","15","15","1500","01486X","283"
"285","Neuquén","Lácar","ESCUELA 89","12-09-2021 21:34","15","15","1500","01487X","249"
"285","Neuquén","Lácar","ESCUELA 89","12-09-2021 21:33","15","15","1500","01488X","241"
"285","Neuquén","Lácar","ESCUELA 89","12-09-2021 19:54","15","15","1500","01489X","239"
"102","Neuquén","Lácar","ESCUELA 134","12-09-2021 19:51","15","15","1500","01490X","224"
"102","Neuquén","Lácar","ESCUELA 134","12-09-2021 20:11","15","15","1500","01491X","248"
"102","Neuquén","Lácar","ESCUELA 134","12-09-2021 19:42","15","15","1500","01492X","247"
"102","Neuquén","Lácar","ESCUELA 134","12-09-2021 19:33","15","15","1500","01493X","243"
"102","Neuquén","Lácar","ESCUELA 134","12-09-2021 20:05","15","15","1500","01494X","235"
"102","Neuquén","Lácar","ESCUELA 134","12-09-2021 19:58","15","15","1500","01495X","232"
"201","Neuquén","Lácar","ESCUELA 274","12-09-2021 19:52","15","15","1500","01497X","233"
"201","Neuquén","Lácar","ESCUELA 274","12-09-2021 19:51","15","15","1500","01498X","237"
"201","Neuquén","Lácar","ESCUELA 274","12-09-2021 20:30","15","15","1500","01499X","222"
"201","Neuquén","Lácar","ESCUELA 274","12-09-2021 20:29","15","15","1500","01500X","233"
"201","Neuquén","Lácar","ESCUELA 274","12-09-2021 20:27","15","15","1500","01501X","237"
"58","Neuquén","Lácar","E.P.E.T 12","12-09-2021 20:41","15","15","1500","01502X","223"
"58","Neuquén","Lácar","E.P.E.T 12","12-09-2021 19:27","15","15","1500","01503X","232"
"58","Neuquén","Lácar","E.P.E.T 12","12-09-2021 21:45","15","15","1500","01504X","241"
"58","Neuquén","Lácar","E.P.E.T 12","12-09-2021 20:44","15","15","1500","01506X","235"
"13","Neuquén","Lácar","C.P.E.M 28","12-09-2021 20:32","15","15","1505","01507X","244"
"13","Neuquén","Lácar","C.P.E.M 28","12-09-2021 20:02","15","15","1505","01508X","237"
"13","Neuquén","Lácar","C.P.E.M 28","12-09-2021 19:56","15","15","1505","01509X","241"
"13","Neuquén","Lácar","C.P.E.M 28","12-09-2021 20:16","15","15","1505","01510X","253"
"13","Neuquén","Lácar","C.P.E.M 28","12-09-2021 19:49","15","15","1505","01511X","230"
"13","Neuquén","Lácar","C.P.E.M 28","12-09-2021 19:45","15","15","1505","01512X","257"
"13","Neuquén","Lácar","C.P.E.M 28","12-09-2021 19:25","15","15","1505","01513X","235"
"242","Neuquén","Lácar","ESCUELA 352","12-09-2021 20:39","15","15","1505","01514X","264"
"242","Neuquén","Lácar","ESCUELA 352","12-09-2021 20:12","15","15","1505","01515X","253"
"242","Neuquén","Lácar","ESCUELA 352","12-09-2021 20:21","15","15","1505","01516X","259"
"242","Neuquén","Lácar","ESCUELA 352","12-09-2021 19:57","15","15","1505","01517X","249"
"242","Neuquén","Lácar","ESCUELA 352","12-09-2021 19:49","15","15","1505","01518X","239"
"242","Neuquén","Lácar","ESCUELA 352","12-09-2021 20:10","15","15","1505","01519X","169"
"242","Neuquén","Lácar","ESCUELA 352","12-09-2021 20:30","15","15","1505","01520X","258"
"142","Neuquén","Lácar","ESCUELA 188","12-09-2021 20:53","15","15","1505","01521X","251"
"142","Neuquén","Lácar","ESCUELA 188","12-09-2021 20:20","15","15","1505","01522X","249"
"142","Neuquén","Lácar","ESCUELA 188","12-09-2021 19:35","15","15","1505","01523X","255"
"142","Neuquén","Lácar","ESCUELA 188","12-09-2021 20:16","15","15","1505","01524X","239"
"142","Neuquén","Lácar","ESCUELA 188","12-09-2021 20:01","15","15","1505","01525X","257"
"142","Neuquén","Lácar","ESCUELA 188","12-09-2021 19:39","15","15","1505","01526X","234"
"142","Neuquén","Lácar","ESCUELA 188","12-09-2021 21:04","15","15","1505","01527X","239"
"247","Neuquén","Lácar","ESCUELA 359","12-09-2021 21:44","15","15","1505","01528X","237"
"247","Neuquén","Lácar","ESCUELA 359","12-09-2021 21:48","15","15","1505","01529X","217"
"247","Neuquén","Lácar","ESCUELA 359","12-09-2021 21:36","15","15","1505","01530X","259"
"247","Neuquén","Lácar","ESCUELA 359","12-09-2021 21:39","15","15","1505","01531X","239"
"247","Neuquén","Lácar","ESCUELA 359","12-09-2021 21:41","15","15","1505","01532X","251"
"247","Neuquén","Lácar","ESCUELA 359","12-09-2021 21:40","15","15","1505","01533X","239"
"247","Neuquén","Lácar","ESCUELA 359","12-09-2021 21:43","15","15","1505","01534X","253"
"219","Neuquén","Lácar","ESCUELA 313","12-09-2021 19:40","15","15","1505","01535X","257"
"219","Neuquén","Lácar","ESCUELA 313","12-09-2021 19:35","15","15","1505","01536X","245"
"219","Neuquén","Lácar","ESCUELA 313","12-09-2021 20:03","15","15","1505","01537X","254"
"219","Neuquén","Lácar","ESCUELA 313","12-09-2021 19:47","15","15","1505","01538X","244"
"219","Neuquén","Lácar","ESCUELA 313","12-09-2021 19:24","15","15","1505","01539X","254"
"219","Neuquén","Lácar","ESCUELA 313","12-09-2021 19:53","15","15","1505","01540X","232"
"219","Neuquén","Lácar","ESCUELA 313","12-09-2021 20:08","15","15","1505","01541X","238"
"109","Neuquén","Lácar","ESCUELA 142","12-09-2021 21:09","15","15","1505","01542X","236"
"109","Neuquén","Lácar","ESCUELA 142","12-09-2021 20:25","15","15","1505","01543X","243"
"109","Neuquén","Lácar","ESCUELA 142","12-09-2021 19:27","15","15","1505","01544X","248"
"109","Neuquén","Lácar","ESCUELA 142","12-09-2021 20:38","15","15","1505","01545X","259"
"109","Neuquén","Lácar","ESCUELA 142","12-09-2021 20:44","15","15","1505","01546X","244"
"109","Neuquén","Lácar","ESCUELA 142","12-09-2021 20:08","15","15","1505","01547X","257"
"53","Neuquén","Lácar","COLEGIO SAN PABLO APOSTOL","12-09-2021 20:11","15","15","1505","01548X","243"
"53","Neuquén","Lácar","COLEGIO SAN PABLO APOSTOL","12-09-2021 20:21","15","15","1505","01549X","248"
"53","Neuquén","Lácar","COLEGIO SAN PABLO APOSTOL","12-09-2021 20:05","15","15","1505","01550X","235"
"53","Neuquén","Lácar","COLEGIO SAN PABLO APOSTOL","12-09-2021 19:29","15","15","1505","01551X","254"
"53","Neuquén","Lácar","COLEGIO SAN PABLO APOSTOL","12-09-2021 19:57","15","15","1505","01552X","229"
"53","Neuquén","Lácar","COLEGIO SAN PABLO APOSTOL","12-09-2021 19:49","15","15","1505","01553X","242"
"88","Neuquén","Lácar","ESCUELA 116","12-09-2021 20:33","15","15","1510","01554X","137"
"88","Neuquén","Lácar","ESCUELA 116","12-09-2021 19:47","15","15","1510","01555X","136"
"111","Neuquén","Lácar","ESCUELA 146","12-09-2021 19:49","15","15","1520","01556X","173"
"315","Neuquén","Lácar","MUSEO VAN DORSSER","12-09-2021 19:36","15","15","1530","01557X","8"
"227","Neuquén","Lácar","ESCUELA 33","12-09-2021 19:42","15","15","1540","01558X","158"
"117","Neuquén","Lácar","ESCUELA 155","12-09-2021 20:32","15","15","1550","01559X","176"
"256","Neuquén","Lácar","ESCUELA 48","12-09-2021 19:59","15","15","1560","01560X","35"
"89","Neuquén","Lácar","ESCUELA 117","12-09-2021 20:12","15","15","1570","01561X","158"
"1","Neuquén","Lácar","AEROPUERTO CHAPELCO","12-09-2021 19:04","15","15","1580","01562X","41"
"42","Neuquén","Los Lagos","C.P.E.M N°17","12-09-2021 20:23","15","16","1600","01564X","228"
"42","Neuquén","Los Lagos","C.P.E.M N°17","12-09-2021 20:06","15","16","1600","01565X","225"
"42","Neuquén","Los Lagos","C.P.E.M N°17","12-09-2021 19:56","15","16","1600","01566X","238"
"42","Neuquén","Los Lagos","C.P.E.M N°17","12-09-2021 19:30","15","16","1600","01567X","226"
"42","Neuquén","Los Lagos","C.P.E.M N°17","12-09-2021 20:15","15","16","1600","01568X","230"
"42","Neuquén","Los Lagos","C.P.E.M N°17","12-09-2021 19:41","15","16","1600","01569X","238"
"42","Neuquén","Los Lagos","C.P.E.M N°17","12-09-2021 20:19","15","16","1600","01570X","244"
"81","Neuquén","Los Lagos","ESCUELA 104","12-09-2021 21:28","15","16","1600","01571X","230"
"81","Neuquén","Los Lagos","ESCUELA 104","12-09-2021 21:26","15","16","1600","01572X","238"
"81","Neuquén","Los Lagos","ESCUELA 104","12-09-2021 21:29","15","16","1600","01573X","221"
"81","Neuquén","Los Lagos","ESCUELA 104","12-09-2021 21:28","15","16","1600","01574X","228"
"81","Neuquén","Los Lagos","ESCUELA 104","12-09-2021 21:27","15","16","1600","01575X","222"
"81","Neuquén","Los Lagos","ESCUELA 104","12-09-2021 21:31","15","16","1600","01576X","209"
"81","Neuquén","Los Lagos","ESCUELA 104","12-09-2021 21:30","15","16","1600","01577X","236"
"36","Neuquén","Los Lagos","C.P.E.M 68","12-09-2021 20:15","15","16","1600","01578X","220"
"36","Neuquén","Los Lagos","C.P.E.M 68","12-09-2021 19:52","15","16","1600","01579X","224"
"36","Neuquén","Los Lagos","C.P.E.M 68","12-09-2021 20:35","15","16","1600","01580X","228"
"36","Neuquén","Los Lagos","C.P.E.M 68","12-09-2021 19:50","15","16","1600","01581X","214"
"36","Neuquén","Los Lagos","C.P.E.M 68","12-09-2021 19:46","15","16","1600","01582X","230"
"36","Neuquén","Los Lagos","C.P.E.M 68","12-09-2021 20:22","15","16","1600","01583X","232"
"36","Neuquén","Los Lagos","C.P.E.M 68","12-09-2021 19:59","15","16","1600","01584X","256"
"243","Neuquén","Los Lagos","ESCUELA 353","12-09-2021 19:56","15","16","1600","01585X","239"
"243","Neuquén","Los Lagos","ESCUELA 353","12-09-2021 20:48","15","16","1600","01586X","245"
"243","Neuquén","Los Lagos","ESCUELA 353","12-09-2021 19:45","15","16","1600","01587X","226"
"243","Neuquén","Los Lagos","ESCUELA 353","12-09-2021 20:04","15","16","1600","01588X","226"
"243","Neuquén","Los Lagos","ESCUELA 353","12-09-2021 19:42","15","16","1600","01589X","225"
"243","Neuquén","Los Lagos","ESCUELA 353","12-09-2021 19:34","15","16","1600","01590X","234"
"140","Neuquén","Los Lagos","ESCUELA 186","12-09-2021 20:06","15","16","1600","01591X","235"
"140","Neuquén","Los Lagos","ESCUELA 186","12-09-2021 19:36","15","16","1600","01592X","217"
"140","Neuquén","Los Lagos","ESCUELA 186","12-09-2021 20:33","15","16","1600","01593X","231"
"140","Neuquén","Los Lagos","ESCUELA 186","12-09-2021 19:42","15","16","1600","01594X","220"
"140","Neuquén","Los Lagos","ESCUELA 186","12-09-2021 20:11","15","16","1600","01595X","234"
"140","Neuquén","Los Lagos","ESCUELA 186","12-09-2021 20:24","15","16","1600","01596X","228"
"140","Neuquén","Los Lagos","ESCUELA 186","12-09-2021 19:52","15","16","1600","01597X","245"
"243","Neuquén","Los Lagos","ESCUELA 353","12-09-2021 19:09","15","16","1610","01598X","52"
"293","Neuquén","Los Lagos","ESCUELA ALBERGUE 111","12-09-2021 22:44","15","16","1620","01599X","204"
"293","Neuquén","Los Lagos","ESCUELA ALBERGUE 111","12-09-2021 22:38","15","16","1620","01600X","221"
"84","Neuquén","Los Lagos","ESCUELA 11","12-09-2021 22:45","15","16","1630","01602X","46"
