distrito,seccion,circuito,nombreCircuito,id,codigomesa,url,datos
15,001,00004,"CIRCUITO NEUQUEN CAPITAL",43046,00397,precincts/43/43046.json,348
15,001,00004,"CIRCUITO NEUQUEN CAPITAL",41856,00396,precincts/41/41856.json,351
15,001,00004,"CIRCUITO NEUQUEN CAPITAL",71596,00399,precincts/71/71596.json,350
15,001,00004,"CIRCUITO NEUQUEN CAPITAL",71597,00401,precincts/71/71597.json,355
15,001,00004,"CIRCUITO NEUQUEN CAPITAL",99636,00395,precincts/99/99636.json,349
15,001,00004,"CIRCUITO NEUQUEN CAPITAL",32652,00338,precincts/32/32652.json,350
15,001,00004,"CIRCUITO NEUQUEN CAPITAL",30371,00333,precincts/30/30371.json,349
15,001,00004,"CIRCUITO NEUQUEN CAPITAL",17885,00337,precincts/17/17885.json,
15,001,00004,"CIRCUITO NEUQUEN CAPITAL",24104,00336,precincts/24/24104.json,350
15,001,00004,"CIRCUITO NEUQUEN CAPITAL",29566,00339,precincts/29/29566.json,350
15,001,00004,"CIRCUITO NEUQUEN CAPITAL",50543,00332,precincts/50/50543.json,350
15,001,00004,"CIRCUITO NEUQUEN CAPITAL",75535,00335,precincts/75/75535.json,347
15,001,00004,"CIRCUITO NEUQUEN CAPITAL",97767,00334,precincts/97/97767.json,349
15,001,00004,"CIRCUITO NEUQUEN CAPITAL",87760,00340,precincts/87/87760.json,
15,001,00011,"CIRCUITO PLAZA HUINCUL NORTE",666,00695,precincts/0/666.json,350
15,001,00011,"CIRCUITO PLAZA HUINCUL NORTE",4204,00698,precincts/4/4204.json,
15,001,00011,"CIRCUITO PLAZA HUINCUL NORTE",14807,00694,precincts/14/14807.json,350
15,001,00011,"CIRCUITO PLAZA HUINCUL NORTE",34953,00697,precincts/34/34953.json,351
15,001,00011,"CIRCUITO PLAZA HUINCUL NORTE",101243,00696,precincts/101/101243.json,349
15,001,00011,"CIRCUITO PLAZA HUINCUL NORTE",87015,00699,precincts/87/87015.json,352
15,001,00011,"CIRCUITO PLAZA HUINCUL NORTE",6034,00704,precincts/6/6034.json,351
15,001,00011,"CIRCUITO PLAZA HUINCUL NORTE",24508,00701,precincts/24/24508.json,348
15,001,00011,"CIRCUITO PLAZA HUINCUL NORTE",75533,00702,precincts/75/75533.json,350
15,001,00011,"CIRCUITO PLAZA HUINCUL NORTE",70485,00703,precincts/70/70485.json,344
15,001,00011,"CIRCUITO PLAZA HUINCUL NORTE",97766,00700,precincts/97/97766.json,347
15,001,00018,"CIRCUITO CENTENARIO SUR",33425,00955,precincts/33/33425.json,287
15,001,00018,"CIRCUITO CENTENARIO SUR",62814,00954,precincts/62/62814.json,285
15,010,00100,"CIRCUITO ALUMINE",11268,01305,precincts/11/11268.json,339
15,010,00100,"CIRCUITO ALUMINE",10479,01299,precincts/10/10479.json,335
15,010,00100,"CIRCUITO ALUMINE",41857,01302,precincts/41/41857.json,335
15,010,00100,"CIRCUITO ALUMINE",48916,01301,precincts/48/48916.json,335
15,010,00100,"CIRCUITO ALUMINE",95057,01303,precincts/95/95057.json,334
15,010,00100,"CIRCUITO ALUMINE",94297,01300,precincts/94/94297.json,332
15,010,00100,"CIRCUITO ALUMINE",89538,01304,precincts/89/89538.json,336
15,010,00100,"CIRCUITO ALUMINE",1519,01308,precincts/1/1519.json,336
15,010,00100,"CIRCUITO ALUMINE",10102,01306,precincts/10/10102.json,335
15,010,00100,"CIRCUITO ALUMINE",35354,01311,precincts/35/35354.json,343
15,010,00100,"CIRCUITO ALUMINE",34550,01307,precincts/34/34550.json,333
15,010,00100,"CIRCUITO ALUMINE",20971,01309,precincts/20/20971.json,335
15,010,00100,"CIRCUITO ALUMINE",48917,01310,precincts/48/48917.json,335
15,010,00106,"CIRCUITO VILLA PEHUENIA",7187,01320,precincts/7/7187.json,282
15,010,00106,"CIRCUITO VILLA PEHUENIA",24107,01321,precincts/24/24107.json,283
15,010,00106,"CIRCUITO VILLA PEHUENIA",51131,01319,precincts/51/51131.json,284
15,010,00106,"CIRCUITO VILLA PEHUENIA",56259,01323,precincts/56/56259.json,287
15,010,00106,"CIRCUITO VILLA PEHUENIA",82292,01322,precincts/82/82292.json,283
15,002,00020,"CIRCUITO ZAPALA",2665,00972,precincts/2/2665.json,325
15,002,00020,"CIRCUITO ZAPALA",8993,00973,precincts/8/8993.json,327
15,002,00020,"CIRCUITO ZAPALA",41096,00971,precincts/41/41096.json,324
15,002,00020,"CIRCUITO ZAPALA",42274,00974,precincts/42/42274.json,320
15,002,00020,"CIRCUITO ZAPALA",22934,00966,precincts/22/22934.json,324
15,002,00020,"CIRCUITO ZAPALA",45406,00967,precincts/45/45406.json,324
15,002,00020,"CIRCUITO ZAPALA",69715,00969,precincts/69/69715.json,331
15,002,00020,"CIRCUITO ZAPALA",70110,00968,precincts/70/70110.json,321
15,002,00020,"CIRCUITO ZAPALA",67793,00970,precincts/67/67793.json,338
15,007,00071,"CIRCUITO EL HUECU - FUERA DE RADIO",81539,01238,precincts/81/81539.json,20
15,014,00141,"CIRCUITO HUECHULAFQUEN",33807,01405,precincts/33/33807.json,141
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",10850,00467,precincts/10/10850.json,350
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",37628,00468,precincts/37/37628.json,349
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",32248,00469,precincts/32/32248.json,349
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",34188,00470,precincts/34/34188.json,347
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",50127,00473,precincts/50/50127.json,350
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",77786,00474,precincts/77/77786.json,350
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",62040,00471,precincts/62/62040.json,350
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",100454,00475,precincts/100/100454.json,355
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",83853,00472,precincts/83/83853.json,351
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",4958,00491,precincts/4/4958.json,350
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",11269,00489,precincts/11/11269.json,350
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",17110,00488,precincts/17/17110.json,349
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",14813,00485,precincts/14/14813.json,352
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",34956,00490,precincts/34/34956.json,348
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",52407,00492,precincts/52/52407.json,349
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",81148,00487,precincts/81/81148.json,351
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",64173,00486,precincts/64/64173.json,350
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",70491,00493,precincts/70/70491.json,354
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",19857,00565,precincts/19/19857.json,349
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",20229,00562,precincts/20/20229.json,349
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",60154,00560,precincts/60/60154.json,350
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",51940,00559,precincts/51/51940.json,348
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",41094,00561,precincts/41/41094.json,351
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",72793,00563,precincts/72/72793.json,349
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",71998,00566,precincts/71/71998.json,348
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",69311,00564,precincts/69/69311.json,348
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",70109,00567,precincts/70/70109.json,354
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",4208,00458,precincts/4/4208.json,351
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",5298,00457,precincts/5/5298.json,350
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",38590,00452,precincts/38/38590.json,351
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",39521,00456,precincts/39/39521.json,350
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",46612,00454,precincts/46/46612.json,349
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",100453,00459,precincts/100/100453.json,358
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",71224,00455,precincts/71/71224.json,349
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",91926,00453,precincts/91/91926.json,350
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",39012,00540,precincts/39/39012.json,349
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",38188,00539,precincts/38/38188.json,348
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",26786,00541,precincts/26/26786.json,347
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",77787,00542,precincts/77/77787.json,348
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",66240,00543,precincts/66/66240.json,352
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",83438,00537,precincts/83/83438.json,348
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",91928,00536,precincts/91/91928.json,350
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",83856,00538,precincts/83/83856.json,347
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",2267,00500,precincts/2/2267.json,350
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",33804,00498,precincts/33/33804.json,350
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",24510,00496,precincts/24/24510.json,349
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",55491,00495,precincts/55/55491.json,350
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",67022,00501,precincts/67/67022.json,354
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",67790,00497,precincts/67/67790.json,349
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",100455,00499,precincts/100/100455.json,348
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",68567,00494,precincts/68/68567.json,348
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",13081,00569,precincts/13/13081.json,347
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",17496,00575,precincts/17/17496.json,349
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",31147,00568,precincts/31/31147.json,348
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",20973,00571,precincts/20/20973.json,348
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",60155,00572,precincts/60/60155.json,348
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",75155,00574,precincts/75/75155.json,349
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",71226,00570,precincts/71/71226.json,349
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",85109,00573,precincts/85/85109.json,349
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",84254,00576,precincts/84/84254.json,352
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",15559,00519,precincts/15/15559.json,351
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",14358,00523,precincts/14/14358.json,350
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",36515,00520,precincts/36/36515.json,349
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",51132,00518,precincts/51/51132.json,345
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",55492,00526,precincts/55/55492.json,353
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",100457,00525,precincts/100/100457.json,350
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",68568,00524,precincts/68/68568.json,349
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",97772,00521,precincts/97/97772.json,350
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",97773,00522,precincts/97/97773.json,350
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",15560,00556,precincts/15/15560.json,349
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",13080,00558,precincts/13/13080.json,350
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",51525,00554,precincts/51/51525.json,350
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",67791,00557,precincts/67/67791.json,349
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",93938,00551,precincts/93/93938.json,350
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",98120,00552,precincts/98/98120.json,349
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",93528,00555,precincts/93/93528.json,349
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",90778,00553,precincts/90/90778.json,350
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",1910,00514,precincts/1/1910.json,349
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",1039,00510,precincts/1/1039.json,349
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",9726,00512,precincts/9/9726.json,350
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",15183,00516,precincts/15/15183.json,350
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",34552,00513,precincts/34/34552.json,348
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",25511,00511,precincts/25/25511.json,350
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",44617,00517,precincts/44/44617.json,354
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",73599,00515,precincts/73/73599.json,350
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",5300,00527,precincts/5/5300.json,349
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",33805,00528,precincts/33/33805.json,348
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",29571,00532,precincts/29/29571.json,349
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",23711,00530,precincts/23/23711.json,349
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",62813,00529,precincts/62/62813.json,348
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",66238,00534,precincts/66/66238.json,349
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",66239,00535,precincts/66/66239.json,353
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",93116,00533,precincts/93/93116.json,349
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",85108,00531,precincts/85/85108.json,349
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",9348,00546,precincts/9/9348.json,349
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",9727,00549,precincts/9/9727.json,349
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",38593,00544,precincts/38/38593.json,350
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",55493,00545,precincts/55/55493.json,349
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",71997,00548,precincts/71/71997.json,349
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",70493,00550,precincts/70/70493.json,354
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",98493,00547,precincts/98/98493.json,349
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",4957,00444,precincts/4/4957.json,350
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",35741,00450,precincts/35/35741.json,349
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",53947,00445,precincts/53/53947.json,350
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",75153,00449,precincts/75/75153.json,350
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",75154,00451,precincts/75/75154.json,353
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",78156,00447,precincts/78/78156.json,350
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",67788,00446,precincts/67/67788.json,350
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",96217,00448,precincts/96/96217.json,348
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",17495,00463,precincts/17/17495.json,349
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",19051,00460,precincts/19/19051.json,349
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",59762,00461,precincts/59/59762.json,350
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",45404,00464,precincts/45/45404.json,350
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",64540,00465,precincts/64/64540.json,350
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",68947,00466,precincts/68/68947.json,353
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",87017,00462,precincts/87/87017.json,348
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",9725,00508,precincts/9/9725.json,348
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",35742,00506,precincts/35/35742.json,350
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",24511,00507,precincts/24/24511.json,350
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",55861,00504,precincts/55/55861.json,349
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",64174,00509,precincts/64/64174.json,350
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",97370,00502,precincts/97/97370.json,349
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",89134,00503,precincts/89/89134.json,349
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",83854,00505,precincts/83/83854.json,356
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",6035,00479,precincts/6/6035.json,350
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",10480,00476,precincts/10/10480.json,348
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",16715,00483,precincts/16/16715.json,350
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",33803,00477,precincts/33/33803.json,349
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",57823,00478,precincts/57/57823.json,350
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",41484,00481,precincts/41/41484.json,348
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",65442,00480,precincts/65/65442.json,349
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",94298,00482,precincts/94/94298.json,350
15,001,00006,"CIRCUITO NEUQUEN CAPITAL",94299,00484,precincts/94/94299.json,353
15,006,00067,"CIRCUITO LAS OVEJAS",37268,01227,precincts/37/37268.json,313
15,006,00067,"CIRCUITO LAS OVEJAS",28031,01226,precincts/28/28031.json,312
15,006,00067,"CIRCUITO LAS OVEJAS",48544,01229,precincts/48/48544.json,312
15,006,00067,"CIRCUITO LAS OVEJAS",49299,01228,precincts/49/49299.json,312
15,008,00082,"CIRCUITO CAJON DE ALMAZA",20599,01269,precincts/20/20599.json,56
15,016,00165,"CIRCUITO PASO COIHUE",31897,01537,precincts/31/31897.json,69
15,004,00040,"CIRCUITO RINCON DE LOS SAUCES",1516,01129,precincts/1/1516.json,351
15,004,00040,"CIRCUITO RINCON DE LOS SAUCES",2662,01127,precincts/2/2662.json,350
15,004,00040,"CIRCUITO RINCON DE LOS SAUCES",4203,01125,precincts/4/4203.json,349
15,004,00040,"CIRCUITO RINCON DE LOS SAUCES",10847,01130,precincts/10/10847.json,348
15,004,00040,"CIRCUITO RINCON DE LOS SAUCES",13699,01124,precincts/13/13699.json,350
15,004,00040,"CIRCUITO RINCON DE LOS SAUCES",39180,01126,precincts/39/39180.json,349
15,004,00040,"CIRCUITO RINCON DE LOS SAUCES",24103,01132,precincts/24/24103.json,348
15,004,00040,"CIRCUITO RINCON DE LOS SAUCES",60150,01133,precincts/60/60150.json,354
15,004,00040,"CIRCUITO RINCON DE LOS SAUCES",56645,01131,precincts/56/56645.json,347
15,004,00040,"CIRCUITO RINCON DE LOS SAUCES",95427,01128,precincts/95/95427.json,349
15,004,00040,"CIRCUITO RINCON DE LOS SAUCES",5684,01107,precincts/5/5684.json,347
15,004,00040,"CIRCUITO RINCON DE LOS SAUCES",40302,01114,precincts/40/40302.json,353
15,004,00040,"CIRCUITO RINCON DE LOS SAUCES",59025,01105,precincts/59/59025.json,351
15,004,00040,"CIRCUITO RINCON DE LOS SAUCES",50122,01109,precincts/50/50122.json,349
15,004,00040,"CIRCUITO RINCON DE LOS SAUCES",95829,01112,precincts/95/95829.json,351
15,004,00040,"CIRCUITO RINCON DE LOS SAUCES",84682,01106,precincts/84/84682.json,349
15,004,00040,"CIRCUITO RINCON DE LOS SAUCES",94671,01111,precincts/94/94671.json,347
15,004,00040,"CIRCUITO RINCON DE LOS SAUCES",94295,01110,precincts/94/94295.json,350
15,004,00040,"CIRCUITO RINCON DE LOS SAUCES",88530,01108,precincts/88/88530.json,352
15,004,00040,"CIRCUITO RINCON DE LOS SAUCES",85886,01113,precincts/85/85886.json,350
15,004,00040,"CIRCUITO RINCON DE LOS SAUCES",16711,01147,precincts/16/16711.json,351
15,004,00040,"CIRCUITO RINCON DE LOS SAUCES",16712,01150,precincts/16/16712.json,348
15,004,00040,"CIRCUITO RINCON DE LOS SAUCES",59758,01151,precincts/59/59758.json,349
15,004,00040,"CIRCUITO RINCON DE LOS SAUCES",43450,01148,precincts/43/43450.json,351
15,004,00040,"CIRCUITO RINCON DE LOS SAUCES",41089,01146,precincts/41/41089.json,346
15,004,00040,"CIRCUITO RINCON DE LOS SAUCES",75150,01152,precincts/75/75150.json,351
15,004,00040,"CIRCUITO RINCON DE LOS SAUCES",74757,01145,precincts/74/74757.json,348
15,004,00040,"CIRCUITO RINCON DE LOS SAUCES",63214,01144,precincts/63/63214.json,350
15,004,00040,"CIRCUITO RINCON DE LOS SAUCES",92335,01149,precincts/92/92335.json,349
15,004,00040,"CIRCUITO RINCON DE LOS SAUCES",33799,01139,precincts/33/33799.json,347
15,004,00040,"CIRCUITO RINCON DE LOS SAUCES",39005,01141,precincts/39/39005.json,348
15,004,00040,"CIRCUITO RINCON DE LOS SAUCES",30745,01135,precincts/30/30745.json,349
15,004,00040,"CIRCUITO RINCON DE LOS SAUCES",25504,01136,precincts/25/25504.json,349
15,004,00040,"CIRCUITO RINCON DE LOS SAUCES",43449,01140,precincts/43/43449.json,350
15,004,00040,"CIRCUITO RINCON DE LOS SAUCES",77785,01134,precincts/77/77785.json,346
15,004,00040,"CIRCUITO RINCON DE LOS SAUCES",63777,01138,precincts/63/63777.json,349
15,004,00040,"CIRCUITO RINCON DE LOS SAUCES",63213,01137,precincts/63/63213.json,350
15,004,00040,"CIRCUITO RINCON DE LOS SAUCES",100451,01142,precincts/100/100451.json,350
15,004,00040,"CIRCUITO RINCON DE LOS SAUCES",86272,01143,precincts/86/86272.json,352
15,004,00040,"CIRCUITO RINCON DE LOS SAUCES",9343,01115,precincts/9/9343.json,350
15,004,00040,"CIRCUITO RINCON DE LOS SAUCES",13077,01118,precincts/13/13077.json,348
15,004,00040,"CIRCUITO RINCON DE LOS SAUCES",28790,01123,precincts/28/28790.json,352
15,004,00040,"CIRCUITO RINCON DE LOS SAUCES",48912,01119,precincts/48/48912.json,347
15,004,00040,"CIRCUITO RINCON DE LOS SAUCES",74345,01122,precincts/74/74345.json,350
15,004,00040,"CIRCUITO RINCON DE LOS SAUCES",73189,01117,precincts/73/73189.json,351
15,004,00040,"CIRCUITO RINCON DE LOS SAUCES",68192,01120,precincts/68/68192.json,350
15,004,00040,"CIRCUITO RINCON DE LOS SAUCES",99633,01121,precincts/99/99633.json,351
15,004,00040,"CIRCUITO RINCON DE LOS SAUCES",88532,01116,precincts/88/88532.json,348
15,004,00043,"CIRCUITO BUTA RANQUIL SUR",43451,01155,precincts/43/43451.json,77
15,006,00069,"CIRCUITO MANZANO AMARGO",7882,01233,precincts/7/7882.json,269
15,006,00069,"CIRCUITO MANZANO AMARGO",29568,01232,precincts/29/29568.json,268
15,009,00096,"CIRCUITO CODIHUE",67789,01298,precincts/67/67789.json,31
15,010,00108,"CIRCUITO LONCO LUAN",64774,01325,precincts/64/64774.json,271
15,001,00004,"CIRCUITO NEUQUEN CAPITAL",4594,00303,precincts/4/4594.json,322
15,001,00004,"CIRCUITO NEUQUEN CAPITAL",32651,00298,precincts/32/32651.json,328
15,001,00004,"CIRCUITO NEUQUEN CAPITAL",40303,00302,precincts/40/40303.json,330
15,001,00004,"CIRCUITO NEUQUEN CAPITAL",53545,00299,precincts/53/53545.json,327
15,001,00004,"CIRCUITO NEUQUEN CAPITAL",53546,00304,precincts/53/53546.json,359
15,001,00004,"CIRCUITO NEUQUEN CAPITAL",49699,00300,precincts/49/49699.json,327
15,001,00004,"CIRCUITO NEUQUEN CAPITAL",62433,00301,precincts/62/62433.json,333
15,001,00011,"CIRCUITO PLAZA HUINCUL SUR",3421,00718,precincts/3/3421.json,347
15,001,00011,"CIRCUITO PLAZA HUINCUL SUR",9720,00714,precincts/9/9720.json,342
15,001,00011,"CIRCUITO PLAZA HUINCUL SUR",13965,00721,precincts/13/13965.json,346
15,001,00011,"CIRCUITO PLAZA HUINCUL SUR",14809,00719,precincts/14/14809.json,346
15,001,00011,"CIRCUITO PLAZA HUINCUL SUR",48914,00716,precincts/48/48914.json,344
15,001,00011,"CIRCUITO PLAZA HUINCUL SUR",49297,00717,precincts/49/49297.json,344
15,001,00011,"CIRCUITO PLAZA HUINCUL SUR",75534,00715,precincts/75/75534.json,345
15,001,00011,"CIRCUITO PLAZA HUINCUL SUR",69710,00720,precincts/69/69710.json,347
15,001,00011,"CIRCUITO PLAZA HUINCUL SUR",64170,00722,precincts/64/64170.json,350
15,001,00011,"CIRCUITO PLAZA HUINCUL SUR",11264,00708,precincts/11/11264.json,346
15,001,00011,"CIRCUITO PLAZA HUINCUL SUR",19442,00705,precincts/19/19442.json,348
15,001,00011,"CIRCUITO PLAZA HUINCUL SUR",20968,00707,precincts/20/20968.json,344
15,001,00011,"CIRCUITO PLAZA HUINCUL SUR",57444,00710,precincts/57/57444.json,344
15,001,00011,"CIRCUITO PLAZA HUINCUL SUR",52120,00711,precincts/52/52120.json,347
15,001,00011,"CIRCUITO PLAZA HUINCUL SUR",48913,00709,precincts/48/48913.json,344
15,001,00011,"CIRCUITO PLAZA HUINCUL SUR",47370,00712,precincts/47/47370.json,342
15,001,00011,"CIRCUITO PLAZA HUINCUL SUR",71222,00713,precincts/71/71222.json,347
15,001,00011,"CIRCUITO PLAZA HUINCUL SUR",85105,00706,precincts/85/85105.json,345
15,001,00011,"CIRCUITO PLAZA HUINCUL SUR",10848,00726,precincts/10/10848.json,345
15,001,00011,"CIRCUITO PLAZA HUINCUL SUR",81146,00727,precincts/81/81146.json,348
15,001,00011,"CIRCUITO PLAZA HUINCUL SUR",67401,00724,precincts/67/67401.json,344
15,001,00011,"CIRCUITO PLAZA HUINCUL SUR",66235,00723,precincts/66/66235.json,343
15,001,00011,"CIRCUITO PLAZA HUINCUL SUR",91924,00725,precincts/91/91924.json,346
15,001,00011,"CIRCUITO PLAZA HUINCUL SUR",7880,00733,precincts/7/7880.json,345
15,001,00011,"CIRCUITO PLAZA HUINCUL SUR",36512,00730,precincts/36/36512.json,345
15,001,00011,"CIRCUITO PLAZA HUINCUL SUR",34185,00729,precincts/34/34185.json,345
15,001,00011,"CIRCUITO PLAZA HUINCUL SUR",21740,00735,precincts/21/21740.json,348
15,001,00011,"CIRCUITO PLAZA HUINCUL SUR",51127,00734,precincts/51/51127.json,344
15,001,00011,"CIRCUITO PLAZA HUINCUL SUR",80441,00728,precincts/80/80441.json,345
15,001,00011,"CIRCUITO PLAZA HUINCUL SUR",69711,00732,precincts/69/69711.json,345
15,001,00011,"CIRCUITO PLAZA HUINCUL SUR",98489,00731,precincts/98/98489.json,343
15,004,00044,"CIRCUITO BUTA RANQUIL NORTE",4596,01158,precincts/4/4596.json,347
15,004,00044,"CIRCUITO BUTA RANQUIL NORTE",4205,01159,precincts/4/4205.json,349
15,004,00044,"CIRCUITO BUTA RANQUIL NORTE",3420,01157,precincts/3/3420.json,348
15,004,00044,"CIRCUITO BUTA RANQUIL NORTE",12075,01156,precincts/12/12075.json,349
15,004,00044,"CIRCUITO BUTA RANQUIL NORTE",14808,01161,precincts/14/14808.json,349
15,004,00044,"CIRCUITO BUTA RANQUIL NORTE",41090,01162,precincts/41/41090.json,351
15,004,00044,"CIRCUITO BUTA RANQUIL NORTE",64749,01160,precincts/64/64749.json,349
