"1","180","190","191","192","193","23","40","41","50","64","67","677","678","681","72","842","847","863","914","BLC","IMP","OBS","hora_proceso","numero","url"
19,3,11,16,9,3,3,21,3,3,9,14,90,7,6,17,12,8,2,18,3,0,0,"2023-07-23 19:15:01","730","https://cutralco.datosoficiales.com/resultados/CC/16/730/INT.json"
21,5,8,18,11,2,4,9,4,4,8,13,80,12,6,17,7,15,3,19,5,0,0,"2023-07-23 19:15:01","731","https://cutralco.datosoficiales.com/resultados/CC/16/731/INT.json"
16,6,5,19,9,6,5,9,1,4,8,16,97,8,9,16,10,10,3,15,7,0,0,"2023-07-23 19:10:01","732","https://cutralco.datosoficiales.com/resultados/CC/16/732/INT.json"
24,6,13,18,8,4,5,17,3,3,5,16,96,10,3,13,3,15,2,11,6,0,0,"2023-07-23 18:55:01","733","https://cutralco.datosoficiales.com/resultados/CC/16/733/INT.json"
17,1,7,16,10,8,4,9,4,4,6,10,89,9,2,16,10,13,7,18,10,0,1,"2023-07-23 19:05:01","687","https://cutralco.datosoficiales.com/resultados/CC/2/687/INT.json"
12,5,14,21,5,8,6,9,1,3,11,9,94,6,6,20,8,9,4,20,4,0,0,"2023-07-23 19:05:01","688","https://cutralco.datosoficiales.com/resultados/CC/2/688/INT.json"
9,3,11,18,6,1,3,8,1,4,3,9,110,10,7,18,8,21,3,12,3,0,0,"2023-07-23 19:05:01","689","https://cutralco.datosoficiales.com/resultados/CC/2/689/INT.json"
17,3,10,11,3,9,5,14,2,5,4,7,105,15,6,13,13,19,3,11,11,0,0,"2023-07-23 19:05:01","690","https://cutralco.datosoficiales.com/resultados/CC/2/690/INT.json"
9,1,17,10,9,2,4,4,7,3,3,10,101,9,11,20,21,12,1,13,5,0,0,"2023-07-23 18:50:01","691","https://cutralco.datosoficiales.com/resultados/CC/2/691/INT.json"
7,10,9,24,15,7,4,8,2,1,7,14,77,3,7,16,16,11,1,8,5,0,2,"2023-07-23 19:35:01","657","https://cutralco.datosoficiales.com/resultados/CC/3/657/INT.json"
8,7,13,13,6,7,2,6,3,3,5,8,83,3,11,21,6,12,2,6,8,0,0,"2023-07-23 19:35:01","659","https://cutralco.datosoficiales.com/resultados/CC/3/659/INT.json"
29,6,15,21,11,5,1,8,2,2,11,4,75,5,9,17,14,8,0,14,3,0,0,"2023-07-23 19:35:01","660","https://cutralco.datosoficiales.com/resultados/CC/3/660/INT.json"
7,8,8,30,7,6,8,3,2,3,11,12,70,7,10,17,6,9,2,9,9,0,0,"2023-07-23 19:35:01","661","https://cutralco.datosoficiales.com/resultados/CC/3/661/INT.json"
8,4,7,16,1,4,5,9,4,3,3,13,105,8,11,15,17,17,1,16,12,0,0,"2023-07-23 19:05:01","681","https://cutralco.datosoficiales.com/resultados/CC/4/681/INT.json"
14,5,10,24,3,9,4,13,2,1,3,9,100,8,5,14,18,19,4,8,4,0,1,"2023-07-23 19:30:02","682","https://cutralco.datosoficiales.com/resultados/CC/4/682/INT.json"
13,3,3,23,6,1,2,8,1,0,6,7,109,4,4,17,17,27,8,15,5,0,0,"2023-07-23 19:10:01","683","https://cutralco.datosoficiales.com/resultados/CC/4/683/INT.json"
7,7,10,20,6,7,3,7,5,2,5,16,108,5,12,18,12,15,1,3,6,0,0,"2023-07-23 19:30:02","684","https://cutralco.datosoficiales.com/resultados/CC/4/684/INT.json"
17,5,9,20,11,4,2,15,1,4,2,6,92,6,6,19,19,11,4,16,12,0,1,"2023-07-23 19:10:01","685","https://cutralco.datosoficiales.com/resultados/CC/4/685/INT.json"
6,9,9,12,6,7,8,7,0,6,3,10,98,12,4,18,20,13,4,7,13,0,2,"2023-07-23 19:35:01","686","https://cutralco.datosoficiales.com/resultados/CC/4/686/INT.json"
10,6,9,27,11,7,3,17,1,5,9,8,86,4,6,26,9,13,1,8,9,0,0,"2023-07-23 21:05:02","652","https://cutralco.datosoficiales.com/resultados/CC/5/652/INT.json"
11,7,13,23,12,9,0,7,2,3,14,5,80,11,10,15,12,8,4,4,7,0,0,"2023-07-23 18:40:01","653","https://cutralco.datosoficiales.com/resultados/CC/5/653/INT.json"
6,7,7,16,9,8,5,12,1,5,9,4,87,4,14,13,10,9,5,8,6,0,0,"2023-07-23 18:50:01","654","https://cutralco.datosoficiales.com/resultados/CC/5/654/INT.json"
8,13,8,11,12,10,2,9,4,6,7,3,79,8,10,16,12,13,3,6,6,0,0,"2023-07-23 19:05:01","655","https://cutralco.datosoficiales.com/resultados/CC/5/655/INT.json"
12,6,10,16,16,7,3,14,4,5,6,7,81,4,7,9,13,16,2,10,7,0,1,"2023-07-23 19:10:01","656","https://cutralco.datosoficiales.com/resultados/CC/5/656/INT.json"
