"1","151","166","180","190","191","192","193","23","40","41","50","64","67","673","674","675","72","74","842","863","882","883","901","908","914","915","BLC","IMP","OBS","REC","hora_proceso","numero","url"
3,36,2,1,7,13,9,7,6,26,3,7,2,16,53,4,3,16,15,3,4,3,1,3,10,4,2,14,0,0,0,"2023-04-16 20:35:01","717","https://neuquen.datosoficiales.com/resultados/NE/1/10/13/717/GOB.json"
4,46,3,3,5,5,5,3,5,11,5,5,7,17,52,2,6,20,22,1,2,4,2,5,8,4,3,13,0,0,2,"2023-04-16 20:25:01","718","https://neuquen.datosoficiales.com/resultados/NE/1/10/13/718/GOB.json"
2,22,6,7,3,9,4,4,4,22,6,3,6,27,68,4,8,24,15,1,0,2,3,4,6,2,6,4,0,0,0,"2023-04-16 21:40:01","719","https://neuquen.datosoficiales.com/resultados/NE/1/10/13/719/GOB.json"
2,40,3,3,6,13,5,7,1,23,4,4,9,12,51,7,8,16,17,6,2,3,2,3,8,4,3,3,0,0,0,"2023-04-16 20:10:01","720","https://neuquen.datosoficiales.com/resultados/NE/1/10/13/720/GOB.json"
2,29,1,4,4,16,4,9,6,13,6,2,9,12,50,4,13,14,11,3,1,4,0,2,12,8,3,13,0,0,0,"2023-04-16 20:00:01","721","https://neuquen.datosoficiales.com/resultados/NE/1/10/13/721/GOB.json"
7,39,2,5,7,14,7,5,3,22,0,7,6,15,43,7,4,16,17,5,6,3,1,7,10,3,1,13,0,0,0,"2023-04-16 20:40:01","722","https://neuquen.datosoficiales.com/resultados/NE/1/10/14/722/GOB.json"
2,45,0,2,2,11,1,9,2,21,5,5,5,14,46,4,7,23,16,2,1,4,3,5,7,4,3,8,0,0,0,"2023-04-16 20:40:01","723","https://neuquen.datosoficiales.com/resultados/NE/1/10/14/723/GOB.json"
0,39,1,4,10,8,8,4,3,19,2,5,4,24,46,7,0,21,19,2,3,3,4,4,7,0,2,10,0,5,0,"2023-04-16 20:40:01","724","https://neuquen.datosoficiales.com/resultados/NE/1/10/14/724/GOB.json"
5,31,3,8,11,15,7,8,1,18,0,7,5,17,40,7,5,12,24,3,0,6,2,7,15,4,1,9,0,0,0,"2023-04-16 20:40:01","725","https://neuquen.datosoficiales.com/resultados/NE/1/10/14/725/GOB.json"
2,29,7,9,6,15,5,5,2,18,2,4,7,23,63,3,5,17,19,4,3,5,3,4,8,4,3,8,0,0,3,"2023-04-16 20:50:01","726","https://neuquen.datosoficiales.com/resultados/NE/1/10/14/726/GOB.json"
3,40,2,4,7,17,6,2,1,23,7,4,2,16,49,2,6,10,15,5,1,6,1,3,13,1,2,13,0,0,1,"2023-04-16 20:40:01","727","https://neuquen.datosoficiales.com/resultados/NE/1/10/14/727/GOB.json"
5,38,1,2,5,13,10,6,4,24,6,6,5,15,51,3,6,15,24,5,3,5,1,4,5,0,2,8,0,1,7,"2023-04-16 20:15:01","728","https://neuquen.datosoficiales.com/resultados/NE/1/10/15/728/GOB.json"
3,41,0,5,6,13,7,9,2,11,4,6,8,11,63,11,6,15,19,3,1,4,1,4,7,1,4,7,0,0,1,"2023-04-16 20:15:01","729","https://neuquen.datosoficiales.com/resultados/NE/1/10/15/729/GOB.json"
1,56,3,7,6,23,5,7,7,18,4,6,3,8,39,6,4,18,16,4,3,1,3,5,10,5,1,5,0,0,0,"2023-04-16 20:15:01","730","https://neuquen.datosoficiales.com/resultados/NE/1/10/15/730/GOB.json"
3,41,1,7,6,8,7,7,4,25,4,6,6,15,46,6,5,14,29,2,3,4,1,6,7,3,2,10,0,0,0,"2023-04-16 20:25:01","731","https://neuquen.datosoficiales.com/resultados/NE/1/10/15/731/GOB.json"
0,33,3,4,8,10,11,8,4,25,4,2,5,20,55,4,6,17,27,4,1,2,2,3,9,2,2,3,0,0,0,"2023-04-16 20:15:01","732","https://neuquen.datosoficiales.com/resultados/NE/1/10/15/732/GOB.json"
5,37,1,3,7,14,3,3,4,26,3,3,9,16,52,5,7,12,22,5,4,2,0,5,6,3,2,6,0,0,0,"2023-04-16 20:25:01","733","https://neuquen.datosoficiales.com/resultados/NE/1/10/15/733/GOB.json"
