"1","151","166","180","190","191","192","193","23","40","41","50","64","67","673","674","675","72","74","842","858","863","865","867","880","882","883","887","900","901","903","905","907","908","910","911","912","913","914","915","BLC","IMP","OBS","REC","hora_proceso","numero","url"
2,36,11,5,6,3,3,5,3,8,6,5,12,7,4,21,7,,5,4,4,3,3,6,,6,,4,5,10,3,1,8,32,,,,,6,4,22,0,0,0,"2023-04-16 19:35:01","419","https://neuquen.datosoficiales.com/resultados/NE/1/22/102/419/INT.json"
2,41,4,4,3,7,7,4,5,16,4,0,12,5,6,14,4,,2,2,2,7,3,2,,7,,4,4,9,6,3,13,29,,,,,7,5,20,0,0,0,"2023-04-16 19:35:01","420","https://neuquen.datosoficiales.com/resultados/NE/1/22/102/420/INT.json"
5,35,5,11,1,11,2,6,7,8,2,0,7,3,10,19,2,,6,3,5,4,1,6,,5,,6,6,9,5,3,7,37,,,,,3,3,17,0,0,0,"2023-04-16 19:35:01","421","https://neuquen.datosoficiales.com/resultados/NE/1/22/102/421/INT.json"
4,26,8,12,2,9,6,4,12,11,10,3,15,5,9,9,2,,5,4,2,5,5,6,,6,,5,6,6,3,0,11,27,,,,,7,6,23,0,0,0,"2023-04-16 19:35:01","422","https://neuquen.datosoficiales.com/resultados/NE/1/22/102/422/INT.json"
5,35,8,6,1,10,7,4,7,6,2,2,6,6,1,22,4,,6,2,4,7,4,7,,5,,5,9,9,10,1,10,22,,,,,4,4,19,0,1,0,"2023-04-16 19:35:01","423","https://neuquen.datosoficiales.com/resultados/NE/1/22/102/423/INT.json"
3,42,8,5,4,18,2,2,5,2,2,0,19,2,7,9,17,,5,5,3,5,5,2,,8,,3,4,5,6,2,13,30,,,,,7,2,8,0,0,0,"2023-04-16 19:25:01","133","https://neuquen.datosoficiales.com/resultados/NE/1/22/103/133/INT.json"
2,39,5,8,2,14,8,2,3,9,6,1,15,2,13,10,13,,5,5,1,6,1,3,,10,,6,2,10,4,4,8,33,,,,,6,3,11,0,0,0,"2023-04-16 19:25:01","134","https://neuquen.datosoficiales.com/resultados/NE/1/22/103/134/INT.json"
3,49,3,9,5,4,1,3,3,1,4,6,19,5,10,10,6,,2,3,2,6,2,5,,11,,9,1,9,2,6,15,15,,,,,7,4,15,0,0,0,"2023-04-16 19:30:01","135","https://neuquen.datosoficiales.com/resultados/NE/1/22/103/135/INT.json"
3,51,6,5,5,12,12,3,5,5,4,3,11,4,8,15,6,,2,4,1,1,1,3,,15,,2,4,7,4,0,9,36,,,,,3,4,10,0,1,0,"2023-04-16 19:25:01","136","https://neuquen.datosoficiales.com/resultados/NE/1/22/103/136/INT.json"
4,32,4,2,4,8,4,3,3,1,2,5,17,3,5,17,8,,7,2,1,5,3,5,,11,,4,4,6,0,3,5,31,,,,,8,4,17,0,1,0,"2023-04-16 19:25:01","137","https://neuquen.datosoficiales.com/resultados/NE/1/22/103/137/INT.json"
3,38,5,8,6,11,8,5,1,7,2,2,17,6,8,12,7,,2,2,1,5,3,9,,5,,7,7,8,2,1,13,22,,,,,2,3,16,0,2,0,"2023-04-16 19:25:01","138","https://neuquen.datosoficiales.com/resultados/NE/1/22/103/138/INT.json"
3,32,4,5,5,13,8,1,3,5,2,2,13,6,11,11,13,,4,1,3,6,3,3,,5,,3,4,6,2,1,9,27,,,,,2,4,16,0,0,0,"2023-04-16 19:25:01","139","https://neuquen.datosoficiales.com/resultados/NE/1/22/103/139/INT.json"
1,47,3,5,5,5,8,1,4,5,1,1,30,4,8,8,20,,1,1,1,7,3,3,,4,,2,5,8,8,2,5,10,,,,,6,5,16,0,0,0,"2023-04-16 19:15:01","157","https://neuquen.datosoficiales.com/resultados/NE/1/22/104/157/INT.json"
1,43,6,7,5,9,4,2,6,7,3,4,26,1,6,8,10,,2,3,0,0,6,2,,8,,4,10,6,4,3,16,24,,,,,8,0,12,0,2,0,"2023-04-16 19:15:01","158","https://neuquen.datosoficiales.com/resultados/NE/1/22/104/158/INT.json"
6,62,5,8,3,11,6,7,3,0,3,2,28,7,7,6,10,,0,4,2,5,0,4,,6,,6,4,9,1,1,9,14,,,,,4,4,8,0,0,0,"2023-04-16 19:15:01","159","https://neuquen.datosoficiales.com/resultados/NE/1/22/104/159/INT.json"
3,57,4,7,4,7,4,2,3,6,1,1,28,3,8,8,17,,2,1,3,2,1,0,,6,,1,4,7,3,3,5,27,,,,,5,0,8,0,0,0,"2023-04-16 19:15:01","160","https://neuquen.datosoficiales.com/resultados/NE/1/22/104/160/INT.json"
5,47,7,7,2,8,7,4,1,2,2,3,23,3,5,6,16,,4,0,3,3,4,2,,7,,2,6,6,4,4,10,26,,,,,7,3,10,0,0,0,"2023-04-16 19:15:01","161","https://neuquen.datosoficiales.com/resultados/NE/1/22/104/161/INT.json"
