"clase_ubicacion","descripcion_ubicacion","id_ubicacion"
"Distrito","Córdoba","CO"
"Departamento","Capital","CO.1"
"Mesa","1230","CO.1.571.13.1230"
"Mesa","1231","CO.1.571.13.1231"
"Mesa","1232","CO.1.571.13.1232"
"Mesa","1233","CO.1.571.13.1233"
"Mesa","1234","CO.1.571.13.1234"
"Mesa","1235","CO.1.571.13.1235"
"Mesa","1236","CO.1.571.13.1236"
"Mesa","1237","CO.1.571.13.1237"
"Establecimiento","ESC ROQUE SAENZ PEÑA","CO.1.571.7"
"Mesa","1190","CO.1.571.7.1190"
"Mesa","1191","CO.1.571.7.1191"
"Mesa","1192","CO.1.571.7.1192"
"Mesa","1193","CO.1.571.7.1193"
"Mesa","1194","CO.1.571.7.1194"
"Mesa","1195","CO.1.571.7.1195"
"Mesa","1196","CO.1.571.7.1196"
"Mesa","1197","CO.1.571.7.1197"
"Establecimiento","INST EDUCACION CORDOBA","CO.1.571.8"
"Mesa","1198","CO.1.571.8.1198"
"Mesa","1199","CO.1.571.8.1199"
"Mesa","1200","CO.1.571.8.1200"
"Mesa","1201","CO.1.571.8.1201"
"Mesa","1202","CO.1.571.8.1202"
"Mesa","1203","CO.1.571.8.1203"
"Mesa","1204","CO.1.571.8.1204"
"Mesa","1205","CO.1.571.8.1205"
"Establecimiento","ESC HUGO WAST","CO.1.571.9"
"Mesa","1222","CO.1.571.9.1222"
"Mesa","1223","CO.1.571.9.1223"
"Mesa","1224","CO.1.571.9.1224"
"Mesa","1225","CO.1.571.9.1225"
"Mesa","1226","CO.1.571.9.1226"
"Mesa","1227","CO.1.571.9.1227"
"Mesa","1228","CO.1.571.9.1228"
"Mesa","1229","CO.1.571.9.1229"
"Localidad","Cabildo (Circ. 10A)","CO.1.572"
"Establecimiento","ESC MUN YAMAHIRIA ARABE LIBIA","CO.1.572.14"
"Mesa","1242","CO.1.572.14.1242"
"Mesa","1243","CO.1.572.14.1243"
"Mesa","1244","CO.1.572.14.1244"
"Mesa","1245","CO.1.572.14.1245"
"Mesa","1246","CO.1.572.14.1246"
"Mesa","1247","CO.1.572.14.1247"
"Mesa","1248","CO.1.572.14.1248"
"Mesa","1249","CO.1.572.14.1249"
"Establecimiento","IPEM N°311 PABLO GAITAN","CO.1.572.15"
"Mesa","1250","CO.1.572.15.1250"
"Mesa","1251","CO.1.572.15.1251"
"Mesa","1252","CO.1.572.15.1252"
"Mesa","1253","CO.1.572.15.1253"
"Mesa","1254","CO.1.572.15.1254"
"Mesa","1255","CO.1.572.15.1255"
"Mesa","1256","CO.1.572.15.1256"
"Localidad","Ciudadela (Circ. 10B)","CO.1.573"
"Establecimiento","IPEM N°250 DR JUAN BIALET MASSE","CO.1.573.16"
"Mesa","1285","CO.1.573.16.1285"
"Mesa","1286","CO.1.573.16.1286"
"Mesa","1287","CO.1.573.16.1287"
"Mesa","1288","CO.1.573.16.1288"
"Mesa","1289","CO.1.573.16.1289"
"Mesa","1290","CO.1.573.16.1290"
"Establecimiento","IPEM N°120 REPUBLICA DE FRANCIA","CO.1.573.17"
"Mesa","1278","CO.1.573.17.1278"
"Mesa","1279","CO.1.573.17.1279"
"Mesa","1280","CO.1.573.17.1280"
"Mesa","1281","CO.1.573.17.1281"
"Mesa","1282","CO.1.573.17.1282"
"Mesa","1283","CO.1.573.17.1283"
"Mesa","1284","CO.1.573.17.1284"
"Establecimiento","ESC PCIA DE CATAMARCA","CO.1.573.18"
"Mesa","1257","CO.1.573.18.1257"
"Mesa","1258","CO.1.573.18.1258"
"Mesa","1259","CO.1.573.18.1259"
"Mesa","1260","CO.1.573.18.1260"
"Mesa","1261","CO.1.573.18.1261"
"Mesa","1262","CO.1.573.18.1262"
"Mesa","1263","CO.1.573.18.1263"
"Mesa","1264","CO.1.573.18.1264"
"Establecimiento","ESC GDOR J B BUSTOS","CO.1.573.19"
"Mesa","1271","CO.1.573.19.1271"
"Mesa","1272","CO.1.573.19.1272"
"Mesa","1273","CO.1.573.19.1273"
"Mesa","1274","CO.1.573.19.1274"
"Mesa","1275","CO.1.573.19.1275"
"Mesa","1276","CO.1.573.19.1276"
"Mesa","1277","CO.1.573.19.1277"
"Establecimiento","ESC REPUBLICA DE SIRIA","CO.1.573.20"
"Mesa","1265","CO.1.573.20.1265"
"Mesa","1266","CO.1.573.20.1266"
"Mesa","1267","CO.1.573.20.1267"
"Mesa","1268","CO.1.573.20.1268"
"Mesa","1269","CO.1.573.20.1269"
"Mesa","1270","CO.1.573.20.1270"
"Localidad","Comercial (Circ. 10C)","CO.1.574"
"Establecimiento","ESC ALEJANDRO CARBO","CO.1.574.21"
"Mesa","1291","CO.1.574.21.1291"
"Mesa","1292","CO.1.574.21.1292"
"Mesa","1293","CO.1.574.21.1293"
"Mesa","1294","CO.1.574.21.1294"
"Mesa","1295","CO.1.574.21.1295"
"Mesa","1296","CO.1.574.21.1296"
"Mesa","1297","CO.1.574.21.1297"
"Mesa","1298","CO.1.574.21.1298"
"Mesa","1299","CO.1.574.21.1299"
"Mesa","1300","CO.1.574.21.1300"
"Mesa","1301","CO.1.574.21.1301"
"Mesa","1302","CO.1.574.21.1302"
"Mesa","1303","CO.1.574.21.1303"
"Mesa","1304","CO.1.574.21.1304"
"Mesa","1305","CO.1.574.21.1305"
"Establecimiento","ESC MUNIC AZOR GRIMAUT","CO.1.574.22"
"Mesa","1306","CO.1.574.22.1306"
"Mesa","1307","CO.1.574.22.1307"
"Mesa","1308","CO.1.574.22.1308"
"Mesa","1309","CO.1.574.22.1309"
"Mesa","1310","CO.1.574.22.1310"
"Mesa","1311","CO.1.574.22.1311"
"Mesa","1312","CO.1.574.22.1312"
"Localidad","Congreso (Circ. 10D)","CO.1.575"
"Establecimiento","ESC MUNIC REPUBLICA DE ITALIA","CO.1.575.23"
"Mesa","1313","CO.1.575.23.1313"
"Mesa","1314","CO.1.575.23.1314"
"Mesa","1315","CO.1.575.23.1315"
"Mesa","1316","CO.1.575.23.1316"
"Mesa","1317","CO.1.575.23.1317"
"Mesa","1318","CO.1.575.23.1318"
"Mesa","1319","CO.1.575.23.1319"
"Mesa","1320","CO.1.575.23.1320"
"Establecimiento","IPEM N° 183""PEDRO B.PALACIOS""","CO.1.575.24"
"Mesa","1321","CO.1.575.24.1321"
"Mesa","1322","CO.1.575.24.1322"
"Mesa","1323","CO.1.575.24.1323"
"Mesa","1324","CO.1.575.24.1324"
"Mesa","1325","CO.1.575.24.1325"
"Localidad","Estacion Flores (Circ. 10E)","CO.1.576"
"Establecimiento","IPEM N°171 BRIGADIER JUAN I SAN MARTIN","CO.1.576.25"
"Mesa","1362","CO.1.576.25.1362"
"Mesa","1363","CO.1.576.25.1363"
"Mesa","1364","CO.1.576.25.1364"
"Mesa","1365","CO.1.576.25.1365"
"Mesa","1366","CO.1.576.25.1366"
"Mesa","1367","CO.1.576.25.1367"
"Mesa","1368","CO.1.576.25.1368"
"Establecimiento","J DE INFANTES CADETES FUERZA AEREA","CO.1.576.26"
"Mesa","1343","CO.1.576.26.1343"
"Mesa","1344","CO.1.576.26.1344"
"Establecimiento","ESC MUNIC CESAR E ROMERO","CO.1.576.27"
"Mesa","1355","CO.1.576.27.1355"
"Mesa","1356","CO.1.576.27.1356"
"Mesa","1357","CO.1.576.27.1357"
"Mesa","1358","CO.1.576.27.1358"
"Mesa","1359","CO.1.576.27.1359"
"Mesa","1360","CO.1.576.27.1360"
"Mesa","1361","CO.1.576.27.1361"
"Establecimiento","ESC PADRE BURON","CO.1.576.28"
"Mesa","1335","CO.1.576.28.1335"
"Mesa","1336","CO.1.576.28.1336"
"Mesa","1337","CO.1.576.28.1337"
"Mesa","1338","CO.1.576.28.1338"
"Mesa","1339","CO.1.576.28.1339"
"Mesa","1340","CO.1.576.28.1340"
"Mesa","1341","CO.1.576.28.1341"
"Mesa","1342","CO.1.576.28.1342"
"Establecimiento","ESC ALAS ARGENTINAS","CO.1.576.29"
"Mesa","1345","CO.1.576.29.1345"
"Mesa","1346","CO.1.576.29.1346"
"Mesa","1347","CO.1.576.29.1347"
"Mesa","1348","CO.1.576.29.1348"
"Mesa","1349","CO.1.576.29.1349"
"Mesa","1350","CO.1.576.29.1350"
"Mesa","1351","CO.1.576.29.1351"
"Mesa","1352","CO.1.576.29.1352"
"Mesa","1353","CO.1.576.29.1353"
"Mesa","1354","CO.1.576.29.1354"
"Establecimiento","ESC CADETES FUERZA AEREA","CO.1.576.30"
"Mesa","1326","CO.1.576.30.1326"
"Mesa","1327","CO.1.576.30.1327"
"Mesa","1328","CO.1.576.30.1328"
"Mesa","1329","CO.1.576.30.1329"
"Mesa","1330","CO.1.576.30.1330"
"Mesa","1331","CO.1.576.30.1331"
"Mesa","1332","CO.1.576.30.1332"
"Mesa","1333","CO.1.576.30.1333"
"Mesa","1334","CO.1.576.30.1334"
"Localidad","Matienzo (Circ. 10F)","CO.1.577"
"Establecimiento","ESC AERONAUTICA ARGENTINA","CO.1.577.31"
"Mesa","1369","CO.1.577.31.1369"
"Mesa","1370","CO.1.577.31.1370"
"Mesa","1371","CO.1.577.31.1371"
"Mesa","1372","CO.1.577.31.1372"
"Mesa","1373","CO.1.577.31.1373"
"Mesa","1374","CO.1.577.31.1374"
"Mesa","1375","CO.1.577.31.1375"
"Mesa","1376","CO.1.577.31.1376"
"Establecimiento","ESC  NUESTRA SEÑORA DE FATIMA","CO.1.577.32"
"Mesa","1377","CO.1.577.32.1377"
"Mesa","1378","CO.1.577.32.1378"
"Mesa","1379","CO.1.577.32.1379"
"Mesa","1380","CO.1.577.32.1380"
"Mesa","1381","CO.1.577.32.1381"
"Mesa","1382","CO.1.577.32.1382"
"Mesa","1383","CO.1.577.32.1383"
"Mesa","1384","CO.1.577.32.1384"
"Establecimiento","ESC MIGUEL A ZAVALA ORTIZ","CO.1.577.33"
"Mesa","1391","CO.1.577.33.1391"
"Mesa","1392","CO.1.577.33.1392"
"Mesa","1393","CO.1.577.33.1393"
"Mesa","1394","CO.1.577.33.1394"
"Mesa","1395","CO.1.577.33.1395"
"Mesa","1396","CO.1.577.33.1396"
"Mesa","1397","CO.1.577.33.1397"
"Mesa","1398","CO.1.577.33.1398"
"Establecimiento","ESC REPUBLICA ARGENTINA","CO.1.577.34"
"Mesa","1385","CO.1.577.34.1385"
"Mesa","1386","CO.1.577.34.1386"
"Mesa","1387","CO.1.577.34.1387"
"Mesa","1388","CO.1.577.34.1388"
"Mesa","1389","CO.1.577.34.1389"
"Mesa","1390","CO.1.577.34.1390"
"Establecimiento","IPET N° 383","CO.1.577.35"
"Mesa","1399","CO.1.577.35.1399"
"Mesa","1400","CO.1.577.35.1400"
"Mesa","1401","CO.1.577.35.1401"
"Mesa","1402","CO.1.577.35.1402"
"Mesa","1403","CO.1.577.35.1403"
"Mesa","1404","CO.1.577.35.1404"
"Mesa","1405","CO.1.577.35.1405"
"Mesa","1406","CO.1.577.35.1406"
"Localidad","Observatorio (Circ. 10G)","CO.1.578"
"Establecimiento","IPET N° 249 NICOLAS COPERNICO","CO.1.578.36"
"Mesa","1407","CO.1.578.36.1407"
"Mesa","1408","CO.1.578.36.1408"
"Mesa","1409","CO.1.578.36.1409"
"Mesa","1410","CO.1.578.36.1410"
"Mesa","1411","CO.1.578.36.1411"
"Mesa","1412","CO.1.578.36.1412"
"Mesa","1413","CO.1.578.36.1413"
"Mesa","1414","CO.1.578.36.1414"
"Mesa","1415","CO.1.578.36.1415"
"Mesa","1416","CO.1.578.36.1416"
"Establecimiento","INST PARROQUIAL SANTO CRISTO","CO.1.578.37"
"Mesa","1442","CO.1.578.37.1442"
"Mesa","1443","CO.1.578.37.1443"
"Mesa","1444","CO.1.578.37.1444"
"Mesa","1445","CO.1.578.37.1445"
"Mesa","1446","CO.1.578.37.1446"
"Mesa","1447","CO.1.578.37.1447"
"Mesa","1448","CO.1.578.37.1448"
"Mesa","1449","CO.1.578.37.1449"
"Mesa","1450","CO.1.578.37.1450"
"Establecimiento","INST ADOLFO BIOY CASARES","CO.1.578.38"
"Mesa","1451","CO.1.578.38.1451"
"Mesa","1452","CO.1.578.38.1452"
"Mesa","1453","CO.1.578.38.1453"
"Mesa","1454","CO.1.578.38.1454"
"Mesa","1455","CO.1.578.38.1455"
"Mesa","1456","CO.1.578.38.1456"
"Mesa","1457","CO.1.578.38.1457"
"Mesa","1458","CO.1.578.38.1458"
"Establecimiento","ESC NUESTRA SEÑORA DE NIEVA","CO.1.578.39"
"Mesa","1425","CO.1.578.39.1425"
"Mesa","1426","CO.1.578.39.1426"
"Mesa","1427","CO.1.578.39.1427"
"Mesa","1428","CO.1.578.39.1428"
"Mesa","1429","CO.1.578.39.1429"
"Mesa","1430","CO.1.578.39.1430"
"Mesa","1431","CO.1.578.39.1431"
"Mesa","1432","CO.1.578.39.1432"
"Mesa","1433","CO.1.578.39.1433"
"Establecimiento","ESC ADOLFO SALDIAS","CO.1.578.40"
"Mesa","1434","CO.1.578.40.1434"
"Mesa","1435","CO.1.578.40.1435"
"Mesa","1436","CO.1.578.40.1436"
"Mesa","1437","CO.1.578.40.1437"
"Mesa","1438","CO.1.578.40.1438"
"Mesa","1439","CO.1.578.40.1439"
"Mesa","1440","CO.1.578.40.1440"
"Mesa","1441","CO.1.578.40.1441"
"Establecimiento","ESC ESPECIAL DRA CAROLINA  A  MOSCA","CO.1.578.41"
"Mesa","1459","CO.1.578.41.1459"
"Mesa","1460","CO.1.578.41.1460"
"Mesa","1461","CO.1.578.41.1461"
"Mesa","1462","CO.1.578.41.1462"
"Mesa","1463","CO.1.578.41.1463"
"Mesa","1464","CO.1.578.41.1464"
"Mesa","1465","CO.1.578.41.1465"
"Mesa","1466","CO.1.578.41.1466"
"Establecimiento","ESC EE UU DE NORTEAMERICA","CO.1.578.42"
"Mesa","1417","CO.1.578.42.1417"
"Mesa","1418","CO.1.578.42.1418"
"Mesa","1419","CO.1.578.42.1419"
"Mesa","1420","CO.1.578.42.1420"
"Mesa","1421","CO.1.578.42.1421"
"Mesa","1422","CO.1.578.42.1422"
"Mesa","1423","CO.1.578.42.1423"
"Mesa","1424","CO.1.578.42.1424"
"Localidad","Parque Capital (Circ. 10H)","CO.1.579"
"Establecimiento","ESC GDOR EMILIO OLMOS","CO.1.579.43"
"Mesa","1467","CO.1.579.43.1467"
"Mesa","1468","CO.1.579.43.1468"
"Mesa","1469","CO.1.579.43.1469"
"Mesa","1470","CO.1.579.43.1470"
"Mesa","1471","CO.1.579.43.1471"
"Mesa","1472","CO.1.579.43.1472"
"Mesa","1473","CO.1.579.43.1473"
"Mesa","1474","CO.1.579.43.1474"
"Establecimiento","ESC MUNIC DR  SANTIAGO DEL CASTILLO","CO.1.579.44"
"Mesa","1483","CO.1.579.44.1483"
"Mesa","1484","CO.1.579.44.1484"
"Mesa","1485","CO.1.579.44.1485"
"Mesa","1486","CO.1.579.44.1486"
"Mesa","1487","CO.1.579.44.1487"
"Mesa","1488","CO.1.579.44.1488"
"Mesa","1489","CO.1.579.44.1489"
"Establecimiento","ESC R ESCALADA DE SAN MARTIN","CO.1.579.45"
"Mesa","1475","CO.1.579.45.1475"
"Mesa","1476","CO.1.579.45.1476"
"Mesa","1477","CO.1.579.45.1477"
"Mesa","1478","CO.1.579.45.1478"
"Mesa","1479","CO.1.579.45.1479"
"Mesa","1480","CO.1.579.45.1480"
"Mesa","1481","CO.1.579.45.1481"
"Mesa","1482","CO.1.579.45.1482"
"Establecimiento","INST RAMON GARCIA MARTINEZ","CO.1.579.46"
"Mesa","1496","CO.1.579.46.1496"
"Mesa","1497","CO.1.579.46.1497"
"Mesa","1498","CO.1.579.46.1498"
"Mesa","1499","CO.1.579.46.1499"
"Mesa","1500","CO.1.579.46.1500"
"Mesa","1501","CO.1.579.46.1501"
"Establecimiento","IPEM N° 154 MARTIN M DE GUEMES","CO.1.579.47"
"Mesa","1490","CO.1.579.47.1490"
"Mesa","1491","CO.1.579.47.1491"
"Mesa","1492","CO.1.579.47.1492"
"Mesa","1493","CO.1.579.47.1493"
"Mesa","1494","CO.1.579.47.1494"
"Mesa","1495","CO.1.579.47.1495"
"Localidad","Parque Horizonte (Circ. 10I)","CO.1.580"
"Establecimiento","IPEM N° 357 JOSE CAMPELLONE","CO.1.580.48"
"Mesa","1516","CO.1.580.48.1516"
"Mesa","1517","CO.1.580.48.1517"
"Mesa","1518","CO.1.580.48.1518"
"Mesa","1519","CO.1.580.48.1519"
"Mesa","1520","CO.1.580.48.1520"
"Mesa","1521","CO.1.580.48.1521"
"Mesa","1522","CO.1.580.48.1522"
"Mesa","1523","CO.1.580.48.1523"
"Establecimiento","INST. SAN JOSE ARTESANO","CO.1.580.49"
"Mesa","1509","CO.1.580.49.1509"
"Mesa","1510","CO.1.580.49.1510"
"Mesa","1511","CO.1.580.49.1511"
"Mesa","1512","CO.1.580.49.1512"
"Mesa","1513","CO.1.580.49.1513"
"Mesa","1514","CO.1.580.49.1514"
"Mesa","1515","CO.1.580.49.1515"
"Establecimiento","ESC PRIMARIA ELPIDIO TORRES","CO.1.580.50"
"Mesa","1502","CO.1.580.50.1502"
"Mesa","1503","CO.1.580.50.1503"
"Mesa","1504","CO.1.580.50.1504"
"Mesa","1505","CO.1.580.50.1505"
"Mesa","1506","CO.1.580.50.1506"
"Mesa","1507","CO.1.580.50.1507"
"Mesa","1508","CO.1.580.50.1508"
"Establecimiento","ESC. YAPEYU","CO.1.580.51"
"Mesa","1524","CO.1.580.51.1524"
"Mesa","1525","CO.1.580.51.1525"
"Mesa","1526","CO.1.580.51.1526"
"Mesa","1527","CO.1.580.51.1527"
"Mesa","1528","CO.1.580.51.1528"
"Establecimiento","ESC JORGE VOCOS LEZCANO","CO.1.580.52"
"Mesa","1529","CO.1.580.52.1529"
"Mesa","1530","CO.1.580.52.1530"
"Mesa","1531","CO.1.580.52.1531"
"Mesa","1532","CO.1.580.52.1532"
"Mesa","1533","CO.1.580.52.1533"
"Mesa","1534","CO.1.580.52.1534"
"Localidad","Santa Isabel (Circ. 10J)","CO.1.581"
"Establecimiento","ESC MUNIC FERNANDEZ ORDOÑEZ","CO.1.581.53"
"Mesa","1551","CO.1.581.53.1551"
"Mesa","1552","CO.1.581.53.1552"
"Mesa","1553","CO.1.581.53.1553"
"Mesa","1554","CO.1.581.53.1554"
"Mesa","1555","CO.1.581.53.1555"
"Mesa","1556","CO.1.581.53.1556"
"Mesa","1557","CO.1.581.53.1557"
"Establecimiento","ESC DON ORIONE","CO.1.581.54"
"Mesa","1543","CO.1.581.54.1543"
"Mesa","1544","CO.1.581.54.1544"
"Mesa","1545","CO.1.581.54.1545"
"Mesa","1546","CO.1.581.54.1546"
"Mesa","1547","CO.1.581.54.1547"
"Mesa","1548","CO.1.581.54.1548"
"Mesa","1549","CO.1.581.54.1549"
"Mesa","1550","CO.1.581.54.1550"
"Establecimiento","ESC BANDERA ARGENTINA","CO.1.581.55"
"Mesa","1535","CO.1.581.55.1535"
"Mesa","1536","CO.1.581.55.1536"
"Mesa","1537","CO.1.581.55.1537"
"Mesa","1538","CO.1.581.55.1538"
"Mesa","1539","CO.1.581.55.1539"
"Mesa","1540","CO.1.581.55.1540"
"Mesa","1541","CO.1.581.55.1541"
"Mesa","1542","CO.1.581.55.1542"
"Establecimiento","ESC.OSVALDO JORGE LEON","CO.1.581.56"
"Mesa","1558","CO.1.581.56.1558"
"Mesa","1559","CO.1.581.56.1559"
"Mesa","1560","CO.1.581.56.1560"
"Mesa","1561","CO.1.581.56.1561"
"Mesa","1562","CO.1.581.56.1562"
"Mesa","1563","CO.1.581.56.1563"
"Mesa","1564","CO.1.581.56.1564"
"Mesa","1565","CO.1.581.56.1565"
"Establecimiento","IPEM N°9 ERNESTO CHE GUEVARA","CO.1.581.57"
"Mesa","1566","CO.1.581.57.1566"
"Mesa","1567","CO.1.581.57.1567"
"Mesa","1568","CO.1.581.57.1568"
"Mesa","1569","CO.1.581.57.1569"
"Mesa","1570","CO.1.581.57.1570"
"Localidad","Vicor (Circ. 10K)","CO.1.582"
"Establecimiento","IPEM N°376 NELSON MANDELA","CO.1.582.58"
"Mesa","1588","CO.1.582.58.1588"
"Mesa","1589","CO.1.582.58.1589"
"Mesa","1590","CO.1.582.58.1590"
"Mesa","1591","CO.1.582.58.1591"
"Establecimiento","ESC PRIVADA SAN ISIDRO","CO.1.582.59"
"Mesa","1578","CO.1.582.59.1578"
"Mesa","1579","CO.1.582.59.1579"
"Mesa","1580","CO.1.582.59.1580"
"Mesa","1581","CO.1.582.59.1581"
"Establecimiento","ESC BENITO SORIA","CO.1.582.60"
"Mesa","1571","CO.1.582.60.1571"
"Mesa","1572","CO.1.582.60.1572"
"Mesa","1573","CO.1.582.60.1573"
"Mesa","1574","CO.1.582.60.1574"
"Mesa","1575","CO.1.582.60.1575"
"Mesa","1576","CO.1.582.60.1576"
"Mesa","1577","CO.1.582.60.1577"
"Establecimiento","ESC DEL BICENTENARIO","CO.1.582.61"
"Mesa","1582","CO.1.582.61.1582"
"Mesa","1583","CO.1.582.61.1583"
"Mesa","1584","CO.1.582.61.1584"
"Mesa","1585","CO.1.582.61.1585"
"Mesa","1586","CO.1.582.61.1586"
"Mesa","1587","CO.1.582.61.1587"
"Localidad","Villa El Libertador (Circ. 10L)","CO.1.583"
"Establecimiento","ESC MUNIC ALICIA MOREAU DE JUS","CO.1.583.62"
"Mesa","1615","CO.1.583.62.1615"
"Mesa","1616","CO.1.583.62.1616"
"Mesa","1617","CO.1.583.62.1617"
"Mesa","1618","CO.1.583.62.1618"
"Mesa","1619","CO.1.583.62.1619"
"Mesa","1620","CO.1.583.62.1620"
"Mesa","1621","CO.1.583.62.1621"
"Mesa","1622","CO.1.583.62.1622"
"Establecimiento","ESC MARTA JUANA GONZALEZ","CO.1.583.63"
"Mesa","1606","CO.1.583.63.1606"
"Mesa","1607","CO.1.583.63.1607"
"Mesa","1608","CO.1.583.63.1608"
"Mesa","1609","CO.1.583.63.1609"
"Mesa","1610","CO.1.583.63.1610"
"Mesa","1611","CO.1.583.63.1611"
"Mesa","1612","CO.1.583.63.1612"
"Mesa","1613","CO.1.583.63.1613"
"Mesa","1614","CO.1.583.63.1614"
"Establecimiento","ESC PATRICIAS MENDOCINAS","CO.1.583.64"
"Mesa","1659","CO.1.583.64.1659"
"Mesa","1660","CO.1.583.64.1660"
"Mesa","1661","CO.1.583.64.1661"
"Mesa","1662","CO.1.583.64.1662"
"Mesa","1663","CO.1.583.64.1663"
"Mesa","1664","CO.1.583.64.1664"
"Mesa","1665","CO.1.583.64.1665"
"Establecimiento","ESC PROV DE SGO DEL ESTERO","CO.1.583.65"
"Mesa","1598","CO.1.583.65.1598"
"Mesa","1599","CO.1.583.65.1599"
"Mesa","1600","CO.1.583.65.1600"
"Mesa","1601","CO.1.583.65.1601"
"Mesa","1602","CO.1.583.65.1602"
"Mesa","1603","CO.1.583.65.1603"
"Mesa","1604","CO.1.583.65.1604"
"Mesa","1605","CO.1.583.65.1605"
"Establecimiento","ESC PTE DR ARTURO U ILLIA","CO.1.583.66"
"Mesa","1623","CO.1.583.66.1623"
"Mesa","1624","CO.1.583.66.1624"
"Mesa","1625","CO.1.583.66.1625"
"Mesa","1626","CO.1.583.66.1626"
"Mesa","1627","CO.1.583.66.1627"
"Mesa","1628","CO.1.583.66.1628"
"Mesa","1629","CO.1.583.66.1629"
"Mesa","1630","CO.1.583.66.1630"
"Mesa","1631","CO.1.583.66.1631"
"Mesa","1632","CO.1.583.66.1632"
"Mesa","1633","CO.1.583.66.1633"
"Establecimiento","ESC VICENTE FORESTIERI","CO.1.583.67"
"Mesa","1640","CO.1.583.67.1640"
"Mesa","1641","CO.1.583.67.1641"
"Mesa","1642","CO.1.583.67.1642"
"Mesa","1643","CO.1.583.67.1643"
"Mesa","1644","CO.1.583.67.1644"
"Mesa","1645","CO.1.583.67.1645"
"Mesa","1646","CO.1.583.67.1646"
"Mesa","1647","CO.1.583.67.1647"
"Mesa","1648","CO.1.583.67.1648"
"Establecimiento","INST   SAN JOSE OBRERO","CO.1.583.68"
"Mesa","1634","CO.1.583.68.1634"
"Mesa","1635","CO.1.583.68.1635"
"Mesa","1636","CO.1.583.68.1636"
"Mesa","1637","CO.1.583.68.1637"
"Mesa","1638","CO.1.583.68.1638"
"Mesa","1639","CO.1.583.68.1639"
"Establecimiento","IPEM N° 360-PROF EDGAR TOLEDO","CO.1.583.69"
"Mesa","1592","CO.1.583.69.1592"
"Mesa","1593","CO.1.583.69.1593"
"Mesa","1594","CO.1.583.69.1594"
"Mesa","1595","CO.1.583.69.1595"
"Mesa","1596","CO.1.583.69.1596"
"Mesa","1597","CO.1.583.69.1597"
"Establecimiento","IPEM N° 123 BLANCA ETCHEMENDY","CO.1.583.70"
"Mesa","1649","CO.1.583.70.1649"
"Mesa","1650","CO.1.583.70.1650"
"Mesa","1651","CO.1.583.70.1651"
"Mesa","1652","CO.1.583.70.1652"
"Mesa","1653","CO.1.583.70.1653"
"Mesa","1654","CO.1.583.70.1654"
"Mesa","1655","CO.1.583.70.1655"
"Mesa","1656","CO.1.583.70.1656"
"Mesa","1657","CO.1.583.70.1657"
"Mesa","1658","CO.1.583.70.1658"
"Establecimiento","IPET N°313 DR PABLO MIRIZZI","CO.1.583.71"
"Mesa","1666","CO.1.583.71.1666"
"Mesa","1667","CO.1.583.71.1667"
"Mesa","1668","CO.1.583.71.1668"
"Mesa","1669","CO.1.583.71.1669"
"Localidad","Ampliacion Cabildo (Circ. 10M)","CO.1.584"
"Establecimiento","J DE INFANTES GRACIELA DEL RIO","CO.1.584.72"
"Mesa","1679","CO.1.584.72.1679"
"Establecimiento","ESC PRIMARIA GRACIELA DEL RIO","CO.1.584.73"
"Mesa","1670","CO.1.584.73.1670"
"Mesa","1671","CO.1.584.73.1671"
"Mesa","1672","CO.1.584.73.1672"
"Mesa","1673","CO.1.584.73.1673"
"Mesa","1674","CO.1.584.73.1674"
"Mesa","1675","CO.1.584.73.1675"
"Mesa","1676","CO.1.584.73.1676"
"Mesa","1677","CO.1.584.73.1677"
"Mesa","1678","CO.1.584.73.1678"
"Localidad","Aeronautico (Circ. 11)","CO.1.585"
"Establecimiento","ESC ISABEL LA CATOLICA","CO.1.585.74"
"Mesa","1680","CO.1.585.74.1680"
"Mesa","1681","CO.1.585.74.1681"
"Mesa","1682","CO.1.585.74.1682"
"Mesa","1683","CO.1.585.74.1683"
"Mesa","1684","CO.1.585.74.1684"
"Mesa","1685","CO.1.585.74.1685"
"Mesa","1686","CO.1.585.74.1686"
"Mesa","1687","CO.1.585.74.1687"
"Establecimiento","IPEM  N°296 AMANCIO WILLIAMS","CO.1.585.75"
"Mesa","1688","CO.1.585.75.1688"
"Mesa","1689","CO.1.585.75.1689"
"Mesa","1690","CO.1.585.75.1690"
"Mesa","1691","CO.1.585.75.1691"
"Mesa","1692","CO.1.585.75.1692"
"Mesa","1693","CO.1.585.75.1693"
"Mesa","1694","CO.1.585.75.1694"
"Localidad","Alto Alberdi (Circ. 11A)","CO.1.586"
"Establecimiento","IPEM N°160 COMERCIO HIPOLITO  VIEYTES","CO.1.586.76"
"Mesa","1703","CO.1.586.76.1703"
"Mesa","1704","CO.1.586.76.1704"
"Mesa","1705","CO.1.586.76.1705"
"Mesa","1706","CO.1.586.76.1706"
"Mesa","1707","CO.1.586.76.1707"
"Mesa","1708","CO.1.586.76.1708"
"Mesa","1709","CO.1.586.76.1709"
"Mesa","1710","CO.1.586.76.1710"
"Establecimiento","ESC JOSE MARIA PAZ","CO.1.586.77"
"Mesa","1750","CO.1.586.77.1750"
"Mesa","1751","CO.1.586.77.1751"
"Mesa","1752","CO.1.586.77.1752"
"Mesa","1753","CO.1.586.77.1753"
"Mesa","1754","CO.1.586.77.1754"
