"clase_ubicacion","descripcion_ubicacion","id_ubicacion"
"Distrito","Provincia de Córdoba","CO"
"Departamento","Capital","CO.1"
"Localidad","Córdoba","CO.1.112"
"Mesa","1503","CO.1.112.312.1503"
"Mesa","1504","CO.1.112.312.1504"
"Establecimiento","IPEM 357 (SEC ELPIDIO TORRES)","CO.1.112.313"
"Mesa","1511","CO.1.112.313.1511"
"Mesa","1512","CO.1.112.313.1512"
"Mesa","1513","CO.1.112.313.1513"
"Mesa","1514","CO.1.112.313.1514"
"Mesa","1515","CO.1.112.313.1515"
"Mesa","1516","CO.1.112.313.1516"
"Mesa","1517","CO.1.112.313.1517"
"Mesa","1518","CO.1.112.313.1518"
"Mesa","1519","CO.1.112.313.1519"
"Mesa","1520","CO.1.112.313.1520"
"Mesa","1521","CO.1.112.313.1521"
"Mesa","1522","CO.1.112.313.1522"
"Mesa","1523","CO.1.112.313.1523"
"Establecimiento","FRAY JUSTO STA MARÍA DE ORO","CO.1.112.314"
"Mesa","417","CO.1.112.314.417"
"Mesa","418","CO.1.112.314.418"
"Mesa","419","CO.1.112.314.419"
"Mesa","420","CO.1.112.314.420"
"Mesa","421","CO.1.112.314.421"
"Mesa","422","CO.1.112.314.422"
"Mesa","423","CO.1.112.314.423"
"Mesa","424","CO.1.112.314.424"
"Mesa","425","CO.1.112.314.425"
"Mesa","426","CO.1.112.314.426"
"Mesa","427","CO.1.112.314.427"
"Mesa","428","CO.1.112.314.428"
"Establecimiento","IPEM 400 LOPEZ LALLANA","CO.1.112.315"
"Mesa","429","CO.1.112.315.429"
"Mesa","430","CO.1.112.315.430"
"Mesa","431","CO.1.112.315.431"
"Mesa","432","CO.1.112.315.432"
"Mesa","433","CO.1.112.315.433"
"Mesa","434","CO.1.112.315.434"
"Mesa","435","CO.1.112.315.435"
"Establecimiento","ESC MUNIC. MONSEÑOR ANGELELLI","CO.1.112.316"
"Mesa","2741","CO.1.112.316.2741"
"Mesa","2742","CO.1.112.316.2742"
"Mesa","2743","CO.1.112.316.2743"
"Mesa","2744","CO.1.112.316.2744"
"Establecimiento","POETA OSCAR GUIÑAZU ALVAREZ","CO.1.112.317"
"Mesa","2301","CO.1.112.317.2301"
"Mesa","2302","CO.1.112.317.2302"
"Mesa","2303","CO.1.112.317.2303"
"Mesa","2304","CO.1.112.317.2304"
"Mesa","2305","CO.1.112.317.2305"
"Mesa","2306","CO.1.112.317.2306"
"Mesa","2307","CO.1.112.317.2307"
"Mesa","2308","CO.1.112.317.2308"
"Establecimiento","IPEM MARCELA B. MOYANO COUDERT","CO.1.112.318"
"Mesa","1795","CO.1.112.318.1795"
"Mesa","1796","CO.1.112.318.1796"
"Mesa","1797","CO.1.112.318.1797"
"Mesa","1798","CO.1.112.318.1798"
"Mesa","1799","CO.1.112.318.1799"
"Mesa","1800","CO.1.112.318.1800"
"Mesa","1801","CO.1.112.318.1801"
"Establecimiento","JARDIN TTE. AVILA","CO.1.112.319"
"Mesa","1939","CO.1.112.319.1939"
"Mesa","1940","CO.1.112.319.1940"
"Establecimiento","ESC VICTOR MERCANTE","CO.1.112.32"
"Mesa","393","CO.1.112.32.393"
"Mesa","394","CO.1.112.32.394"
"Mesa","395","CO.1.112.32.395"
"Mesa","396","CO.1.112.32.396"
"Mesa","397","CO.1.112.32.397"
"Mesa","398","CO.1.112.32.398"
"Mesa","399","CO.1.112.32.399"
"Mesa","400","CO.1.112.32.400"
"Mesa","401","CO.1.112.32.401"
"Mesa","402","CO.1.112.32.402"
"Mesa","403","CO.1.112.32.403"
"Establecimiento","JORGE LUIS BORGES (IPEM 41)","CO.1.112.320"
"Mesa","1941","CO.1.112.320.1941"
"Mesa","1942","CO.1.112.320.1942"
"Mesa","1943","CO.1.112.320.1943"
"Mesa","1944","CO.1.112.320.1944"
"Mesa","1945","CO.1.112.320.1945"
"Mesa","1946","CO.1.112.320.1946"
"Establecimiento","IPEM 129 HEROES DE MALVINAS","CO.1.112.321"
"Mesa","2003","CO.1.112.321.2003"
"Mesa","2004","CO.1.112.321.2004"
"Mesa","2005","CO.1.112.321.2005"
"Mesa","2006","CO.1.112.321.2006"
"Mesa","2007","CO.1.112.321.2007"
"Mesa","2008","CO.1.112.321.2008"
"Establecimiento","IPEM 321 BRIG JUAN M DE ROSAS","CO.1.112.322"
"Mesa","2009","CO.1.112.322.2009"
"Mesa","2010","CO.1.112.322.2010"
"Mesa","2011","CO.1.112.322.2011"
"Mesa","2012","CO.1.112.322.2012"
"Mesa","2013","CO.1.112.322.2013"
"Mesa","2014","CO.1.112.322.2014"
"Mesa","2015","CO.1.112.322.2015"
"Establecimiento","ESC. PRIMARIA EVA DUARTE","CO.1.112.323"
"Mesa","2668","CO.1.112.323.2668"
"Mesa","2669","CO.1.112.323.2669"
"Mesa","2670","CO.1.112.323.2670"
"Mesa","2671","CO.1.112.323.2671"
"Mesa","2672","CO.1.112.323.2672"
"Mesa","2673","CO.1.112.323.2673"
"Mesa","2674","CO.1.112.323.2674"
"Mesa","2675","CO.1.112.323.2675"
"Establecimiento","IPEM 21 ALFONSINA STORNI","CO.1.112.324"
"Mesa","2676","CO.1.112.324.2676"
"Establecimiento","IPEM 338","CO.1.112.325"
"Mesa","824","CO.1.112.325.824"
"Mesa","825","CO.1.112.325.825"
"Mesa","826","CO.1.112.325.826"
"Mesa","827","CO.1.112.325.827"
"Mesa","828","CO.1.112.325.828"
"Mesa","829","CO.1.112.325.829"
"Mesa","830","CO.1.112.325.830"
"Establecimiento","INST. TEC. ISAAC NEWTON","CO.1.112.326"
"Mesa","3225","CO.1.112.326.3225"
"Mesa","3226","CO.1.112.326.3226"
"Mesa","3227","CO.1.112.326.3227"
"Mesa","3228","CO.1.112.326.3228"
"Establecimiento","IPEM 154 MARTIN M DE GUEMES","CO.1.112.327"
"Mesa","1487","CO.1.112.327.1487"
"Mesa","1488","CO.1.112.327.1488"
"Mesa","1489","CO.1.112.327.1489"
"Mesa","1490","CO.1.112.327.1490"
"Mesa","1491","CO.1.112.327.1491"
"Mesa","1492","CO.1.112.327.1492"
"Establecimiento","IPEM N° 22 JUAN FILLOY","CO.1.112.328"
"Mesa","668","CO.1.112.328.668"
"Mesa","669","CO.1.112.328.669"
"Mesa","670","CO.1.112.328.670"
"Mesa","671","CO.1.112.328.671"
"Mesa","672","CO.1.112.328.672"
"Mesa","673","CO.1.112.328.673"
"Establecimiento","DR JOSE RAMON IBAÑEZ","CO.1.112.329"
"Mesa","2836","CO.1.112.329.2836"
"Mesa","2837","CO.1.112.329.2837"
"Mesa","2838","CO.1.112.329.2838"
"Mesa","2839","CO.1.112.329.2839"
"Mesa","2840","CO.1.112.329.2840"
"Mesa","2841","CO.1.112.329.2841"
"Mesa","2842","CO.1.112.329.2842"
"Establecimiento","ESC JUAN M DE PUEYRREDON","CO.1.112.33"
"Mesa","404","CO.1.112.33.404"
"Mesa","405","CO.1.112.33.405"
"Mesa","406","CO.1.112.33.406"
"Mesa","407","CO.1.112.33.407"
"Mesa","408","CO.1.112.33.408"
"Mesa","409","CO.1.112.33.409"
"Mesa","410","CO.1.112.33.410"
"Mesa","411","CO.1.112.33.411"
"Establecimiento","IPEM 136 DR ALFREDO PALACIOS","CO.1.112.330"
"Mesa","475","CO.1.112.330.475"
"Mesa","476","CO.1.112.330.476"
"Mesa","477","CO.1.112.330.477"
"Mesa","478","CO.1.112.330.478"
"Mesa","479","CO.1.112.330.479"
"Mesa","480","CO.1.112.330.480"
"Establecimiento","ESC.OSVALDO JORGE LEON","CO.1.112.331"
"Mesa","1554","CO.1.112.331.1554"
"Mesa","1555","CO.1.112.331.1555"
"Mesa","1556","CO.1.112.331.1556"
"Mesa","1557","CO.1.112.331.1557"
"Mesa","1558","CO.1.112.331.1558"
"Mesa","1559","CO.1.112.331.1559"
"Establecimiento","ESC PATRICIAS MENDOCINAS","CO.1.112.332"
"Mesa","1649","CO.1.112.332.1649"
"Mesa","1650","CO.1.112.332.1650"
"Mesa","1651","CO.1.112.332.1651"
"Mesa","1652","CO.1.112.332.1652"
"Establecimiento","ELENA LOPEZ LALLANA","CO.1.112.333"
"Mesa","368","CO.1.112.333.368"
"Mesa","369","CO.1.112.333.369"
"Mesa","370","CO.1.112.333.370"
"Mesa","371","CO.1.112.333.371"
"Mesa","372","CO.1.112.333.372"
"Mesa","373","CO.1.112.333.373"
"Mesa","374","CO.1.112.333.374"
"Mesa","375","CO.1.112.333.375"
"Mesa","376","CO.1.112.333.376"
"Mesa","377","CO.1.112.333.377"
"Establecimiento","IPEM N° 309 (FUENTEALBA)","CO.1.112.334"
"Mesa","2309","CO.1.112.334.2309"
"Mesa","2310","CO.1.112.334.2310"
"Mesa","2311","CO.1.112.334.2311"
"Mesa","2312","CO.1.112.334.2312"
"Mesa","2313","CO.1.112.334.2313"
"Mesa","2314","CO.1.112.334.2314"
"Establecimiento","ESC. MARIA EVA DUARTE","CO.1.112.335"
"Mesa","2315","CO.1.112.335.2315"
"Mesa","2316","CO.1.112.335.2316"
"Mesa","2317","CO.1.112.335.2317"
"Mesa","2318","CO.1.112.335.2318"
"Mesa","2319","CO.1.112.335.2319"
"Mesa","2320","CO.1.112.335.2320"
"Mesa","2321","CO.1.112.335.2321"
"Mesa","2322","CO.1.112.335.2322"
"Mesa","2323","CO.1.112.335.2323"
"Establecimiento","IPEM 318 COMBATE DE LA TABLADA","CO.1.112.336"
"Mesa","2095","CO.1.112.336.2095"
"Mesa","2096","CO.1.112.336.2096"
"Mesa","2097","CO.1.112.336.2097"
"Mesa","2098","CO.1.112.336.2098"
"Establecimiento","ESCUELA ADVENTISTA HECTOR RHYS","CO.1.112.337"
"Mesa","2391","CO.1.112.337.2391"
"Mesa","2392","CO.1.112.337.2392"
"Mesa","2393","CO.1.112.337.2393"
"Mesa","2394","CO.1.112.337.2394"
"Mesa","2395","CO.1.112.337.2395"
"Mesa","2396","CO.1.112.337.2396"
"Establecimiento","ESC DR IGNACIO DUARTE QUIROS","CO.1.112.338"
"Mesa","2425","CO.1.112.338.2425"
"Mesa","2426","CO.1.112.338.2426"
"Mesa","2427","CO.1.112.338.2427"
"Mesa","2428","CO.1.112.338.2428"
"Establecimiento","ESC HUGO LEONELLI","CO.1.112.339"
"Mesa","2920","CO.1.112.339.2920"
"Mesa","2921","CO.1.112.339.2921"
"Mesa","2922","CO.1.112.339.2922"
"Mesa","2923","CO.1.112.339.2923"
"Mesa","2924","CO.1.112.339.2924"
"Mesa","2925","CO.1.112.339.2925"
"Mesa","2926","CO.1.112.339.2926"
"Mesa","2927","CO.1.112.339.2927"
"Mesa","2928","CO.1.112.339.2928"
"Establecimiento","INST SEC EMPALME GONZALEZ LACA","CO.1.112.34"
"Mesa","412","CO.1.112.34.412"
"Mesa","413","CO.1.112.34.413"
"Mesa","414","CO.1.112.34.414"
"Mesa","415","CO.1.112.34.415"
"Mesa","416","CO.1.112.34.416"
"Establecimiento","ESC GERONIMO GRAGERA","CO.1.112.340"
"Mesa","3017","CO.1.112.340.3017"
"Mesa","3018","CO.1.112.340.3018"
"Mesa","3019","CO.1.112.340.3019"
"Mesa","3020","CO.1.112.340.3020"
"Mesa","3021","CO.1.112.340.3021"
"Establecimiento","IPEM 121 PAEZ MOLINA","CO.1.112.341"
"Mesa","850","CO.1.112.341.850"
"Mesa","851","CO.1.112.341.851"
"Mesa","852","CO.1.112.341.852"
"Mesa","853","CO.1.112.341.853"
"Mesa","854","CO.1.112.341.854"
"Establecimiento","I.P.E.T N° 70","CO.1.112.342"
"Mesa","2824","CO.1.112.342.2824"
"Mesa","2825","CO.1.112.342.2825"
"Mesa","2826","CO.1.112.342.2826"
"Mesa","2827","CO.1.112.342.2827"
"Mesa","2828","CO.1.112.342.2828"
"Mesa","2829","CO.1.112.342.2829"
"Mesa","2830","CO.1.112.342.2830"
"Mesa","2831","CO.1.112.342.2831"
"Mesa","2832","CO.1.112.342.2832"
"Mesa","2833","CO.1.112.342.2833"
"Mesa","2834","CO.1.112.342.2834"
"Mesa","2835","CO.1.112.342.2835"
"Establecimiento","ESC JORGE NEWBERY (CIRC 7F)","CO.1.112.343"
"Mesa","667","CO.1.112.343.667"
"Establecimiento","ESC ARTEMIO ARAN","CO.1.112.344"
"Mesa","3070","CO.1.112.344.3070"
"Mesa","3071","CO.1.112.344.3071"
"Mesa","3072","CO.1.112.344.3072"
"Mesa","3073","CO.1.112.344.3073"
"Mesa","3074","CO.1.112.344.3074"
"Mesa","3075","CO.1.112.344.3075"
"Mesa","3076","CO.1.112.344.3076"
"Mesa","3077","CO.1.112.344.3077"
"Mesa","3078","CO.1.112.344.3078"
"Mesa","3079","CO.1.112.344.3079"
"Establecimiento","ESC GOBERNADOR MANUEL LOPEZ","CO.1.112.345"
"Mesa","855","CO.1.112.345.855"
"Mesa","856","CO.1.112.345.856"
"Mesa","857","CO.1.112.345.857"
"Mesa","858","CO.1.112.345.858"
"Mesa","859","CO.1.112.345.859"
"Mesa","860","CO.1.112.345.860"
"Mesa","861","CO.1.112.345.861"
"Establecimiento","IPEM 205 HUGO PALLADINO","CO.1.112.346"
"Mesa","1885","CO.1.112.346.1885"
"Mesa","1886","CO.1.112.346.1886"
"Mesa","1887","CO.1.112.346.1887"
"Mesa","1888","CO.1.112.346.1888"
"Mesa","1889","CO.1.112.346.1889"
"Mesa","1890","CO.1.112.346.1890"
"Mesa","1891","CO.1.112.346.1891"
"Mesa","1892","CO.1.112.346.1892"
"Mesa","1893","CO.1.112.346.1893"
"Mesa","1894","CO.1.112.346.1894"
"Mesa","1895","CO.1.112.346.1895"
"Mesa","1896","CO.1.112.346.1896"
"Establecimiento","INSTITUTO LEON XIII","CO.1.112.347"
"Mesa","3192","CO.1.112.347.3192"
"Mesa","3193","CO.1.112.347.3193"
"Mesa","3194","CO.1.112.347.3194"
"Mesa","3195","CO.1.112.347.3195"
"Mesa","3196","CO.1.112.347.3196"
"Mesa","3197","CO.1.112.347.3197"
"Mesa","3198","CO.1.112.347.3198"
"Mesa","3199","CO.1.112.347.3199"
"Mesa","3200","CO.1.112.347.3200"
"Establecimiento","ESC JAVIER VILLAFAÑE","CO.1.112.348"
"Mesa","2941","CO.1.112.348.2941"
"Mesa","2942","CO.1.112.348.2942"
"Mesa","2943","CO.1.112.348.2943"
"Mesa","2944","CO.1.112.348.2944"
"Mesa","2945","CO.1.112.348.2945"
"Mesa","2946","CO.1.112.348.2946"
"Mesa","2947","CO.1.112.348.2947"
"Establecimiento","MARIA SANCHEZ MENDEVILLE","CO.1.112.349"
"Mesa","3208","CO.1.112.349.3208"
"Mesa","3209","CO.1.112.349.3209"
"Mesa","3210","CO.1.112.349.3210"
"Mesa","3211","CO.1.112.349.3211"
"Mesa","3212","CO.1.112.349.3212"
"Mesa","3213","CO.1.112.349.3213"
"Establecimiento","ESC CANONIGO PIÑERO","CO.1.112.35"
"Mesa","436","CO.1.112.35.436"
"Mesa","437","CO.1.112.35.437"
"Mesa","438","CO.1.112.35.438"
"Mesa","439","CO.1.112.35.439"
"Mesa","440","CO.1.112.35.440"
"Mesa","441","CO.1.112.35.441"
"Establecimiento","COLEGIO PRIVADO SAN ISIDRO","CO.1.112.350"
"Mesa","1572","CO.1.112.350.1572"
"Mesa","1573","CO.1.112.350.1573"
"Mesa","1574","CO.1.112.350.1574"
"Mesa","1575","CO.1.112.350.1575"
"Mesa","1576","CO.1.112.350.1576"
"Establecimiento","IPEN 310- PUERTO ARGENTINO","CO.1.112.351"
"Mesa","290","CO.1.112.351.290"
"Mesa","291","CO.1.112.351.291"
"Mesa","292","CO.1.112.351.292"
"Mesa","293","CO.1.112.351.293"
"Mesa","294","CO.1.112.351.294"
"Mesa","295","CO.1.112.351.295"
"Mesa","296","CO.1.112.351.296"
"Mesa","297","CO.1.112.351.297"
"Establecimiento","CURACA LINO ACEVEDO","CO.1.112.352"
"Mesa","1947","CO.1.112.352.1947"
"Mesa","1948","CO.1.112.352.1948"
"Mesa","1949","CO.1.112.352.1949"
"Establecimiento","IPEM 159.ARISTOBULO DEL VALLE","CO.1.112.353"
"Mesa","2616","CO.1.112.353.2616"
"Mesa","2617","CO.1.112.353.2617"
"Mesa","2618","CO.1.112.353.2618"
"Mesa","2619","CO.1.112.353.2619"
"Mesa","2620","CO.1.112.353.2620"
"Mesa","2621","CO.1.112.353.2621"
"Establecimiento","IPEM 124.ADELA ROSA DE LA VEGA","CO.1.112.354"
"Mesa","2232","CO.1.112.354.2232"
"Mesa","2233","CO.1.112.354.2233"
"Mesa","2234","CO.1.112.354.2234"
"Mesa","2235","CO.1.112.354.2235"
"Mesa","2236","CO.1.112.354.2236"
"Mesa","2237","CO.1.112.354.2237"
"Mesa","2238","CO.1.112.354.2238"
"Mesa","2239","CO.1.112.354.2239"
"Mesa","2240","CO.1.112.354.2240"
"Mesa","2241","CO.1.112.354.2241"
"Mesa","2242","CO.1.112.354.2242"
"Mesa","2243","CO.1.112.354.2243"
"Mesa","2244","CO.1.112.354.2244"
"Mesa","2245","CO.1.112.354.2245"
"Establecimiento","ESC DANTE ALIGHIERI","CO.1.112.355"
"Mesa","224","CO.1.112.355.224"
"Mesa","225","CO.1.112.355.225"
"Mesa","226","CO.1.112.355.226"
"Mesa","227","CO.1.112.355.227"
"Mesa","228","CO.1.112.355.228"
"Mesa","229","CO.1.112.355.229"
"Mesa","230","CO.1.112.355.230"
"Mesa","231","CO.1.112.355.231"
"Mesa","232","CO.1.112.355.232"
"Mesa","233","CO.1.112.355.233"
"Mesa","234","CO.1.112.355.234"
"Mesa","235","CO.1.112.355.235"
"Mesa","236","CO.1.112.355.236"
"Mesa","237","CO.1.112.355.237"
"Mesa","238","CO.1.112.355.238"
"Establecimiento","ESC MARTIN DE GÜEMES","CO.1.112.36"
"Mesa","442","CO.1.112.36.442"
"Mesa","443","CO.1.112.36.443"
"Mesa","444","CO.1.112.36.444"
"Mesa","445","CO.1.112.36.445"
"Mesa","446","CO.1.112.36.446"
"Mesa","447","CO.1.112.36.447"
"Mesa","448","CO.1.112.36.448"
"Mesa","449","CO.1.112.36.449"
"Mesa","450","CO.1.112.36.450"
"Establecimiento","BAC TEC DR F ESCARDO(IPEM 133)","CO.1.112.37"
"Mesa","451","CO.1.112.37.451"
"Mesa","452","CO.1.112.37.452"
"Mesa","453","CO.1.112.37.453"
"Mesa","454","CO.1.112.37.454"
"Mesa","455","CO.1.112.37.455"
"Mesa","456","CO.1.112.37.456"
"Mesa","457","CO.1.112.37.457"
"Mesa","458","CO.1.112.37.458"
"Mesa","459","CO.1.112.37.459"
"Establecimiento","IPEM 184-M.FRAGUEIRO","CO.1.112.38"
"Mesa","460","CO.1.112.38.460"
"Mesa","461","CO.1.112.38.461"
"Mesa","462","CO.1.112.38.462"
"Mesa","463","CO.1.112.38.463"
"Mesa","464","CO.1.112.38.464"
"Mesa","465","CO.1.112.38.465"
"Mesa","466","CO.1.112.38.466"
"Mesa","467","CO.1.112.38.467"
"Mesa","468","CO.1.112.38.468"
"Establecimiento","ESC TTE GRAL P RICCHIERI","CO.1.112.39"
"Mesa","469","CO.1.112.39.469"
"Mesa","470","CO.1.112.39.470"
"Mesa","471","CO.1.112.39.471"
"Mesa","472","CO.1.112.39.472"
"Mesa","473","CO.1.112.39.473"
"Mesa","474","CO.1.112.39.474"
"Establecimiento","ESC SANTA TERESA DE JESUS","CO.1.112.4"
"Mesa","38","CO.1.112.4.38"
"Mesa","39","CO.1.112.4.39"
"Mesa","40","CO.1.112.4.40"
"Mesa","41","CO.1.112.4.41"
"Mesa","42","CO.1.112.4.42"
"Mesa","43","CO.1.112.4.43"
"Mesa","44","CO.1.112.4.44"
"Mesa","45","CO.1.112.4.45"
"Mesa","46","CO.1.112.4.46"
"Mesa","47","CO.1.112.4.47"
"Establecimiento","ESC M COOPERATIVISMO ARGENTINO","CO.1.112.40"
"Mesa","481","CO.1.112.40.481"
"Mesa","482","CO.1.112.40.482"
"Mesa","483","CO.1.112.40.483"
"Mesa","484","CO.1.112.40.484"
"Mesa","485","CO.1.112.40.485"
"Mesa","486","CO.1.112.40.486"
"Mesa","487","CO.1.112.40.487"
"Mesa","488","CO.1.112.40.488"
"Mesa","489","CO.1.112.40.489"
"Mesa","490","CO.1.112.40.490"
"Mesa","491","CO.1.112.40.491"
"Mesa","492","CO.1.112.40.492"
"Mesa","493","CO.1.112.40.493"
"Mesa","494","CO.1.112.40.494"
"Establecimiento","ESC DGO F SARMIENTO","CO.1.112.41"
"Mesa","505","CO.1.112.41.505"
"Mesa","506","CO.1.112.41.506"
"Mesa","507","CO.1.112.41.507"
"Mesa","508","CO.1.112.41.508"
"Mesa","509","CO.1.112.41.509"
"Mesa","510","CO.1.112.41.510"
"Mesa","511","CO.1.112.41.511"
"Mesa","512","CO.1.112.41.512"
"Mesa","513","CO.1.112.41.513"
"Mesa","514","CO.1.112.41.514"
"Mesa","515","CO.1.112.41.515"
"Mesa","516","CO.1.112.41.516"
"Mesa","517","CO.1.112.41.517"
"Mesa","518","CO.1.112.41.518"
"Establecimiento","ESC SANTA MARGARITA DE CORTONA","CO.1.112.42"
"Mesa","495","CO.1.112.42.495"
"Mesa","496","CO.1.112.42.496"
"Mesa","497","CO.1.112.42.497"
"Mesa","498","CO.1.112.42.498"
"Mesa","499","CO.1.112.42.499"
"Mesa","500","CO.1.112.42.500"
"Mesa","501","CO.1.112.42.501"
"Mesa","502","CO.1.112.42.502"
"Mesa","503","CO.1.112.42.503"
"Mesa","504","CO.1.112.42.504"
"Establecimiento","ESC PTE RIVADAVIA","CO.1.112.43"
"Mesa","519","CO.1.112.43.519"
"Mesa","520","CO.1.112.43.520"
"Mesa","521","CO.1.112.43.521"
"Mesa","522","CO.1.112.43.522"
"Mesa","523","CO.1.112.43.523"
"Mesa","524","CO.1.112.43.524"
"Mesa","525","CO.1.112.43.525"
"Mesa","526","CO.1.112.43.526"
"Mesa","527","CO.1.112.43.527"
"Mesa","528","CO.1.112.43.528"
"Mesa","529","CO.1.112.43.529"
"Mesa","530","CO.1.112.43.530"
"Establecimiento","ESC MARIA IGNACIA NAVARRO DE L","CO.1.112.44"
"Mesa","531","CO.1.112.44.531"
"Mesa","532","CO.1.112.44.532"
"Mesa","533","CO.1.112.44.533"
"Mesa","534","CO.1.112.44.534"
"Mesa","535","CO.1.112.44.535"
"Mesa","536","CO.1.112.44.536"
"Mesa","537","CO.1.112.44.537"
"Mesa","538","CO.1.112.44.538"
"Mesa","539","CO.1.112.44.539"
"Establecimiento","ESC TENIENTE GRAL ARAMBURU","CO.1.112.45"
"Mesa","561","CO.1.112.45.561"
"Mesa","562","CO.1.112.45.562"
"Mesa","563","CO.1.112.45.563"
"Mesa","564","CO.1.112.45.564"
"Mesa","565","CO.1.112.45.565"
"Mesa","566","CO.1.112.45.566"
"Mesa","567","CO.1.112.45.567"
"Mesa","568","CO.1.112.45.568"
"Mesa","569","CO.1.112.45.569"
"Establecimiento","COL SAN RAMON NONATO","CO.1.112.46"
"Mesa","570","CO.1.112.46.570"
"Mesa","571","CO.1.112.46.571"
"Mesa","572","CO.1.112.46.572"
"Mesa","573","CO.1.112.46.573"
"Mesa","574","CO.1.112.46.574"
"Mesa","575","CO.1.112.46.575"
"Mesa","576","CO.1.112.46.576"
"Establecimiento","ESC MUNICIPAL DR A SOBRAL","CO.1.112.47"
"Mesa","577","CO.1.112.47.577"
"Establecimiento","ESC VAN GELDEREN","CO.1.112.48"
"Mesa","578","CO.1.112.48.578"
"Establecimiento","ESC RAMON J CARCANO","CO.1.112.49"
"Mesa","579","CO.1.112.49.579"
"Mesa","580","CO.1.112.49.580"
"Mesa","581","CO.1.112.49.581"
"Mesa","582","CO.1.112.49.582"
"Mesa","583","CO.1.112.49.583"
"Mesa","584","CO.1.112.49.584"
"Mesa","585","CO.1.112.49.585"
"Mesa","586","CO.1.112.49.586"
"Mesa","587","CO.1.112.49.587"
"Mesa","588","CO.1.112.49.588"
"Mesa","589","CO.1.112.49.589"
"Establecimiento","ESC JUAN BAUTISTA ALBERDI","CO.1.112.5"
"Mesa","48","CO.1.112.5.48"
"Mesa","49","CO.1.112.5.49"
"Mesa","50","CO.1.112.5.50"
"Mesa","51","CO.1.112.5.51"
"Mesa","52","CO.1.112.5.52"
"Mesa","53","CO.1.112.5.53"
"Mesa","54","CO.1.112.5.54"
"Mesa","55","CO.1.112.5.55"
"Mesa","56","CO.1.112.5.56"
"Mesa","57","CO.1.112.5.57"
"Mesa","58","CO.1.112.5.58"
"Mesa","59","CO.1.112.5.59"
"Mesa","60","CO.1.112.5.60"
"Mesa","61","CO.1.112.5.61"
"Mesa","62","CO.1.112.5.62"
"Mesa","63","CO.1.112.5.63"
"Mesa","64","CO.1.112.5.64"
"Mesa","65","CO.1.112.5.65"
"Establecimiento","ESC NORMAL GARZON AGULLA","CO.1.112.50"
"Mesa","590","CO.1.112.50.590"
"Mesa","591","CO.1.112.50.591"
"Mesa","592","CO.1.112.50.592"
"Mesa","593","CO.1.112.50.593"
"Mesa","594","CO.1.112.50.594"
"Mesa","595","CO.1.112.50.595"
"Mesa","596","CO.1.112.50.596"
"Mesa","597","CO.1.112.50.597"
"Mesa","598","CO.1.112.50.598"
"Mesa","599","CO.1.112.50.599"
"Mesa","600","CO.1.112.50.600"
"Mesa","601","CO.1.112.50.601"
"Mesa","602","CO.1.112.50.602"
"Mesa","603","CO.1.112.50.603"
"Mesa","604","CO.1.112.50.604"
"Establecimiento","IPET N°10 COM MARTIN RIVADAVIA","CO.1.112.51"
"Mesa","605","CO.1.112.51.605"
"Mesa","606","CO.1.112.51.606"
"Mesa","607","CO.1.112.51.607"
"Mesa","608","CO.1.112.51.608"
"Mesa","609","CO.1.112.51.609"
"Mesa","610","CO.1.112.51.610"
"Mesa","611","CO.1.112.51.611"
"Mesa","612","CO.1.112.51.612"
"Mesa","613","CO.1.112.51.613"
"Mesa","614","CO.1.112.51.614"
"Establecimiento","ESC GABRIELA MISTRAL","CO.1.112.52"
"Mesa","615","CO.1.112.52.615"
"Mesa","616","CO.1.112.52.616"
"Mesa","617","CO.1.112.52.617"
"Mesa","618","CO.1.112.52.618"
"Mesa","619","CO.1.112.52.619"
"Mesa","620","CO.1.112.52.620"
"Mesa","621","CO.1.112.52.621"
"Mesa","622","CO.1.112.52.622"
"Mesa","623","CO.1.112.52.623"
"Mesa","624","CO.1.112.52.624"
"Establecimiento","ESC BRIGADIER C SAAVEDRA","CO.1.112.53"
"Mesa","625","CO.1.112.53.625"
"Mesa","626","CO.1.112.53.626"
"Mesa","627","CO.1.112.53.627"
"Mesa","628","CO.1.112.53.628"
"Mesa","629","CO.1.112.53.629"
"Mesa","630","CO.1.112.53.630"
"Mesa","631","CO.1.112.53.631"
"Mesa","632","CO.1.112.53.632"
"Mesa","633","CO.1.112.53.633"
"Mesa","634","CO.1.112.53.634"
"Mesa","635","CO.1.112.53.635"
"Establecimiento","ESC TRANSITO CACERES DE ALLEND","CO.1.112.54"
"Mesa","636","CO.1.112.54.636"
"Mesa","637","CO.1.112.54.637"
"Mesa","638","CO.1.112.54.638"
"Mesa","639","CO.1.112.54.639"
"Mesa","640","CO.1.112.54.640"
"Mesa","641","CO.1.112.54.641"
"Mesa","642","CO.1.112.54.642"
"Establecimiento","ESC R GÜIRALDES","CO.1.112.55"
"Mesa","643","CO.1.112.55.643"
"Mesa","644","CO.1.112.55.644"
"Mesa","645","CO.1.112.55.645"
"Mesa","646","CO.1.112.55.646"
"Mesa","647","CO.1.112.55.647"
"Mesa","648","CO.1.112.55.648"
"Mesa","649","CO.1.112.55.649"
"Mesa","650","CO.1.112.55.650"
"Mesa","651","CO.1.112.55.651"
"Mesa","652","CO.1.112.55.652"
"Mesa","653","CO.1.112.55.653"
"Mesa","654","CO.1.112.55.654"
